IDENTIFIER	NPI.x	HMS_POID.x	COUNT.x	NPI.y	HMS_POID.y	COUNT.y
4575810010	1316052434	POQCCNK2	-4	1306907217	POWBJRB4	-4
4575810010	1316052434	POQCCNK2	-4	1366502296	POWBJRB4	-4
4575810010	1306907217	POWBJRB4	-4	1316052434	POQCCNK2	-4
4575810010	1306907217	POWBJRB4	-4	1366502296	POWBJRB4	-4
4575810010	1366502296	POWBJRB4	-4	1316052434	POQCCNK2	-4
4575810010	1366502296	POWBJRB4	-4	1306907217	POWBJRB4	-4
4575810011	1952416067	PORCRXQ7	15	1982764809	PORCRXQ7	15
4575810011	1982764809	PORCRXQ7	15	1952416067	PORCRXQ7	15
4575810012	1669532503	POAQK332	0	1598870610	POEP6W42	0
4575810012	1669532503	POAQK332	0	1275836926	POWPAUQ3	0
4575810012	1275836926	POWPAUQ3	0	1598870610	POEP6W42	0
4575810012	1275836926	POWPAUQ3	0	1669532503	POAQK332	0
4575810012	1598870610	POEP6W42	0	1669532503	POAQK332	0
4575810012	1598870610	POEP6W42	0	1275836926	POWPAUQ3	0
4575810014	1174683015	PO18V660	19	1245346295	PO09GCV0	19
4575810014	1245346295	PO09GCV0	19	1174683015	PO18V660	19
4575810015	1003977919	POBT44E7	3	1316052426	POB9ER04	3
4575810015	1316052426	POB9ER04	3	1003977919	POBT44E7	3
4575810016	1134234248	POKU2TU0	23	1619037660	POKU2TU0	23
4575810016	1619037660	POKU2TU0	23	1134234248	POKU2TU0	23
4575810017	1790845741	PO5BUME2	5	1407961519	POP7XU27	5
4575810017	1407961519	POP7XU27	5	1790845741	PO5BUME2	5
4575810019	1043370091	POWJUVC3	16	1952416075	PO08XTF6	16
4575810019	1952416075	PO08XTF6	16	1043370091	POWJUVC3	16
4575810020	1194886002	POWNPJV9	3	1861507972	PO4464K3	3
4575810020	1861507972	PO4464K3	3	1194886002	POWNPJV9	3
4575810024	1770698896	POARFN10	110	1467513374	PO27M4P1	110
4575810024	1467513374	PO27M4P1	110	1770698896	POARFN10	110
4575960003	1801192190	POVERAK5	-19	1962566109	PO59JFR5	-19
4575960003	1962566109	PO59JFR5	-19	1801192190	POVERAK5	-19
4578410001	1942664636	PODCRKR7	100	1689767030	PODCRKR7	100
4578410001	1689767030	PODCRKR7	100	1942664636	PODCRKR7	100
4586160001	1285985515	PON873B9	360	1730180571	PO00AHD6	360
4586160001	1730180571	PO00AHD6	360	1285985515	PON873B9	360
4591380001	1023209855	POW9PR90	-10	1265495410	POW9PR90	-10
4591380001	1265495410	POW9PR90	-10	1023209855	POW9PR90	-10
4593090001	1104106202	POVGH318	5	1033249040	PODQ5122	5
4593090001	1033249040	PODQ5122	5	1104106202	POVGH318	5
4602040001	1659304020	POJVGUW5	349	1780912055	POJVGUW5	349
4602040001	1780912055	POJVGUW5	349	1659304020	POJVGUW5	349
4602080001	1316092844	PO86KWN8	23	1134273428	PO86KWN8	23
4602080001	1134273428	PO86KWN8	23	1316092844	PO86KWN8	23
4608350001	1679763221	POWP5MA6	-12	1275750242	PORDB600	-12
4608350001	1679763221	POWP5MA6	-12	1912333105	POWCUFJ7	-12
4608350001	1912333105	POWCUFJ7	-12	1275750242	PORDB600	-12
4608350001	1912333105	POWCUFJ7	-12	1679763221	POWP5MA6	-12
4608350001	1275750242	PORDB600	-12	1679763221	POWP5MA6	-12
4608350001	1275750242	PORDB600	-12	1912333105	POWCUFJ7	-12
4610960001	1164643060	POBGPUM8	4	NA	NA	NA
4610960002	1306067103	POG3E630	52	1164643060	POBGPUM8	52
4629520001	1992851950	POMB6DU9	29	1093055956	POQ2RKW7	29
4629520001	1992851950	POMB6DU9	29	1184964041	POQ2RKW7	29
4629520001	1992851950	POMB6DU9	29	1851835268	POQ2RKW7	29
4629520001	1093055956	POQ2RKW7	29	1184964041	POQ2RKW7	29
4629520001	1093055956	POQ2RKW7	29	1992851950	POMB6DU9	29
4629520001	1093055956	POQ2RKW7	29	1851835268	POQ2RKW7	29
4629520001	1184964041	POQ2RKW7	29	1093055956	POQ2RKW7	29
4629520001	1184964041	POQ2RKW7	29	1992851950	POMB6DU9	29
4629520001	1184964041	POQ2RKW7	29	1851835268	POQ2RKW7	29
4629820001	1497934830	POBE4EH7	76	1457411555	POBE4EH7	76
4629820001	1457411555	POBE4EH7	76	1497934830	POBE4EH7	76
4632330001	1265626337	PO1B01G3	769	1174523203	PO3WT8E1	769
4632330001	1174523203	PO3WT8E1	769	1265626337	PO1B01G3	769
4641400001	1225090087	PO23AUW4	100472	1700848678	POVXJ0G6	100472
4641400001	1225090087	PO23AUW4	100472	1467489609	POV5RKX0	100472
4641400001	1467489609	POV5RKX0	100472	1700848678	POVXJ0G6	100472
4641400001	1467489609	POV5RKX0	100472	1225090087	PO23AUW4	100472
4641400001	1700848678	POVXJ0G6	100472	1225090087	PO23AUW4	100472
4641400001	1700848678	POVXJ0G6	100472	1467489609	POV5RKX0	100472
4645060001	1144411869	PO37D404	1	1003902396	POPFG9Q3	1
4645060001	1003902396	POPFG9Q3	1	1144411869	PO37D404	1
4645700001	1477792653	PONJU9F5	4230	1871691535	POKEJAA7	4230
4645700001	1871691535	POKEJAA7	4230	1477792653	PONJU9F5	4230
4648040001	1174620710	POT1AP84	2997	1508397381	NA	2997
4658480001	1881609485	POP3CVH7	-3	1053405092	POVNBHP1	-3
4658480001	1881609485	POP3CVH7	-3	1104900612	POP3CVH7	-3
4658480001	1053405092	POVNBHP1	-3	1881609485	POP3CVH7	-3
4658480001	1053405092	POVNBHP1	-3	1104900612	POP3CVH7	-3
4658480001	1104900612	POP3CVH7	-3	1053405092	POVNBHP1	-3
4658480001	1104900612	POP3CVH7	-3	1881609485	POP3CVH7	-3
4664530001	1861400905	PO4B5P98	1	1326457565	PO4B5P98	1
4664530001	1326457565	PO4B5P98	1	1861400905	PO4B5P98	1
4668630001	1295965259	POTN96P4	38493	1306829197	PO6HDNW8	38493
4668630001	1306829197	PO6HDNW8	38493	1295965259	POTN96P4	38493
4679500001	1720116221	PONK2KF2	295	1992826630	PO2AE4H0	295
4679500001	1992826630	PO2AE4H0	295	1720116221	PONK2KF2	295
4682510001	1720028384	POF1CD02	429	1083891998	POBR7NH9	429
4682510001	1083891998	POBR7NH9	429	1720028384	POF1CD02	429
4682510003	1720028384	POF1CD02	38	1083891998	POBR7NH9	38
4682510003	1083891998	POBR7NH9	38	1720028384	POF1CD02	38
4682510004	1891972709	POW5M548	38	1720028384	POF1CD02	38
4682510004	1891972709	POW5M548	38	1083891998	POBR7NH9	38
4682510004	1083891998	POBR7NH9	38	1720028384	POF1CD02	38
4682510004	1083891998	POBR7NH9	38	1891972709	POW5M548	38
4682510004	1720028384	POF1CD02	38	1083891998	POBR7NH9	38
4682510004	1720028384	POF1CD02	38	1891972709	POW5M548	38
4683520001	1467468215	PO350R13	-46	1568621654	PO350R13	-46
4683520001	1568621654	PO350R13	-46	1467468215	PO350R13	-46
4684200001	1922016492	POB0BWX3	88	1265479059	POB0BWX3	88
4684200001	1265479059	POB0BWX3	88	1922016492	POB0BWX3	88
4693210001	1841295540	POG3J183	-73	1053528976	PODHQ552	-73
4693210001	1053528976	PODHQ552	-73	1841295540	POG3J183	-73
4694570001	1558350645	POFVAB98	277598	1942225586	PO39HBP4	277598
4694570001	1942225586	PO39HBP4	277598	1558350645	POFVAB98	277598
4701250003	1508882473	PON1N342	317	1578647608	PO6MBCG0	317
4701250003	1578647608	PO6MBCG0	317	1508882473	PON1N342	317
4705820001	1477500924	POK60U64	896	1073898292	POPCRC33	896
4705820001	1073898292	POPCRC33	896	1477500924	POK60U64	896
4706020001	1225236870	PO8NR4C2	-2436	1679546782	PO5H09W1	-2436
4706020001	1225236870	PO8NR4C2	-2436	1356314454	POHVBXE3	-2436
4706020001	1225236870	PO8NR4C2	-2436	1194000224	POU5K7B3	-2436
4706020001	1225236870	PO8NR4C2	-2436	1982989000	PO61NQN7	-2436
4706020001	1679546782	PO5H09W1	-2436	1356314454	POHVBXE3	-2436
4706020001	1679546782	PO5H09W1	-2436	1194000224	POU5K7B3	-2436
4706020001	1679546782	PO5H09W1	-2436	1982989000	PO61NQN7	-2436
4706020001	1679546782	PO5H09W1	-2436	1225236870	PO8NR4C2	-2436
4706020001	1982989000	PO61NQN7	-2436	1679546782	PO5H09W1	-2436
4706020001	1982989000	PO61NQN7	-2436	1356314454	POHVBXE3	-2436
4706020001	1982989000	PO61NQN7	-2436	1194000224	POU5K7B3	-2436
4706020001	1982989000	PO61NQN7	-2436	1225236870	PO8NR4C2	-2436
4706020001	1356314454	POHVBXE3	-2436	1679546782	PO5H09W1	-2436
4706020001	1356314454	POHVBXE3	-2436	1194000224	POU5K7B3	-2436
4706020001	1356314454	POHVBXE3	-2436	1982989000	PO61NQN7	-2436
4706020001	1356314454	POHVBXE3	-2436	1225236870	PO8NR4C2	-2436
4706020001	1194000224	POU5K7B3	-2436	1679546782	PO5H09W1	-2436
4706020001	1194000224	POU5K7B3	-2436	1356314454	POHVBXE3	-2436
4706020001	1194000224	POU5K7B3	-2436	1982989000	PO61NQN7	-2436
4706020001	1194000224	POU5K7B3	-2436	1225236870	PO8NR4C2	-2436
4707840001	1144488834	POT4G5C4	1	1376986224	POT4G5C4	1
4707840001	1376986224	POT4G5C4	1	1144488834	POT4G5C4	1
4711920001	1013069582	POPGJE12	585268	1386646974	POPGJE12	585268
4711920001	1386646974	POPGJE12	585268	1013069582	POPGJE12	585268
4719830001	1437102274	POJPKTR1	219	1871655738	POJPKTR1	219
4719830001	1437102274	POJPKTR1	219	1932261807	PO39A7B4	219
4719830001	1437102274	POJPKTR1	219	1679635536	POJPKTR1	219
4719830001	1871655738	POJPKTR1	219	1932261807	PO39A7B4	219
4719830001	1871655738	POJPKTR1	219	1679635536	POJPKTR1	219
4719830001	1871655738	POJPKTR1	219	1437102274	POJPKTR1	219
4719830001	1932261807	PO39A7B4	219	1871655738	POJPKTR1	219
4719830001	1932261807	PO39A7B4	219	1679635536	POJPKTR1	219
4719830001	1932261807	PO39A7B4	219	1437102274	POJPKTR1	219
4719830001	1679635536	POJPKTR1	219	1871655738	POJPKTR1	219
4719830001	1679635536	POJPKTR1	219	1932261807	PO39A7B4	219
4719830001	1679635536	POJPKTR1	219	1437102274	POJPKTR1	219
4720930001	1881697225	PO168QG2	479	1932102506	POUBANF5	479
4720930001	1932102506	POUBANF5	479	1881697225	PO168QG2	479
4724160002	1104083369	POKW78N8	446	1962516674	PO80B4Q7	446
4724160002	1962516674	PO80B4Q7	446	1104083369	POKW78N8	446
4724890001	1366600959	POW13PP5	98	1376621888	POBC6HF9	98
4724890001	1366600959	POW13PP5	98	1174781769	PO8V9XQ9	98
4724890001	1174781769	PO8V9XQ9	98	1376621888	POBC6HF9	98
4724890001	1174781769	PO8V9XQ9	98	1366600959	POW13PP5	98
4724890001	1376621888	POBC6HF9	98	1174781769	PO8V9XQ9	98
4724890001	1376621888	POBC6HF9	98	1366600959	POW13PP5	98
4726240001	1285060681	PO1V9401	-2164	1457786725	POG8WM56	-2164
4726240001	1457786725	POG8WM56	-2164	1285060681	PO1V9401	-2164
4726620001	1871823443	POEHJ0T4	2	1881877843	POEHJ0T4	2
4726620001	1881877843	POEHJ0T4	2	1871823443	POEHJ0T4	2
4730670001	1396842233	POFHXF74	4076	1164626842	POFHXF74	4076
4730670001	1164626842	POFHXF74	4076	1396842233	POFHXF74	4076
4732130001	1982602991	PONA3JJ4	-6503	1881983369	PONA3JJ4	-6503
4732130001	1881983369	PONA3JJ4	-6503	1982602991	PONA3JJ4	-6503
4736220003	1023019452	POCQP5A5	9	1073929071	POD7G6U7	9
4736220003	1073929071	POD7G6U7	9	1023019452	POCQP5A5	9
4748910002	1275705733	PO8QBAR7	1	1790873503	POHUN090	1
4748910002	1790873503	POHUN090	1	1275705733	PO8QBAR7	1
4759250001	1861683351	POA5BJW4	9	1174799431	POPCTB63	9
4759250001	1174799431	POPCTB63	9	1861683351	POA5BJW4	9
4760610002	1184747479	PO21B6R0	11	1801080213	PO540UC1	11
4760610002	1801080213	PO540UC1	11	1184747479	PO21B6R0	11
4762790001	1669427076	POTXW8P1	5844	NA	NA	NA
4767890001	1366445355	POV72Q05	41250	1538300520	POKCD649	41250
4767890001	1538300520	POKCD649	41250	1366445355	POV72Q05	41250
4778560001	1548240179	POPVPM07	29	1649690959	POWD2Q63	29
4778560001	1649690959	POWD2Q63	29	1548240179	POPVPM07	29
4779890001	1720142094	POPXN8U7	451	1972921302	POUQ39G3	451
4779890001	1972921302	POUQ39G3	451	1720142094	POPXN8U7	451
4786550001	1407919186	PO65C3D3	-2	1619915006	PO65C3D3	-2
4786550001	1619915006	PO65C3D3	-2	1407919186	PO65C3D3	-2
4788150001	1659349462	POA2B236	968	1932553559	POKKU029	968
4788150001	1932553559	POKKU029	968	1659349462	POA2B236	968
4788590001	1770852683	POT3KJW2	-45	1972872802	POHQTHE2	-45
4788590001	1972872802	POHQTHE2	-45	1770852683	POT3KJW2	-45
4796760003	1861783698	POP3CFP6	-777	NA	NA	NA
4799160001	1437525201	POEEK083	1447	1508954157	POX8NVB0	1447
4799160001	1508954157	POX8NVB0	1447	1437525201	POEEK083	1447
4805110001	1447264874	POK42U70	5044	1811300619	PO1UBUJ8	5044
4805110001	1811300619	PO1UBUJ8	5044	1447264874	POK42U70	5044
4805810001	1124293030	POMEG0A3	-94	1770565509	POMEG0A3	-94
4805810001	1770565509	POMEG0A3	-94	1124293030	POMEG0A3	-94
4811260001	1003022203	POXHXCM3	-119	1609167493	POXHXCM3	-119
4811260001	1609167493	POXHXCM3	-119	1003022203	POXHXCM3	-119
4811350001	1609064369	POUVDQF6	43	1770027930	PO0Q0DP0	43
4811940001	1962671719	POKNEF83	-8	1912271180	PO187B37	-8
4811940001	1912271180	PO187B37	-8	1962671719	POKNEF83	-8
4817190001	1699082644	POG2GKP2	8	1003855032	PORT0K33	8
4817190001	1003855032	PORT0K33	8	1699082644	POG2GKP2	8
4818310001	1013976422	POAC7V54	669	1962766576	PO8P50J6	669
4818310001	1962766576	PO8P50J6	669	1013976422	POAC7V54	669
4819510001	1518138155	POUPEA36	4277	1427088343	POJVMBH9	4277
4819510001	1427088343	POJVMBH9	4277	1518138155	POUPEA36	4277
4830660001	1285849398	POFUH6Q9	6565	1922278555	POFUH6Q9	6565
4830660001	1922278555	POFUH6Q9	6565	1285849398	POFUH6Q9	6565
4830760001	1093714339	POND8FC6	1860	1386643443	POCVPH81	1860
4830760001	1386643443	POCVPH81	1860	1093714339	POND8FC6	1860
4834710002	1194095307	PO0TMFG0	788	1306276084	POURWDX7	788
4834710002	1194095307	PO0TMFG0	788	1043208812	PO0TMFG0	788
4834710002	1306276084	POURWDX7	788	1194095307	PO0TMFG0	788
4834710002	1306276084	POURWDX7	788	1043208812	PO0TMFG0	788
4834710002	1043208812	PO0TMFG0	788	1306276084	POURWDX7	788
4834710002	1043208812	PO0TMFG0	788	1194095307	PO0TMFG0	788
4835940001	1134140288	POK9JCP5	116950	1215367735	POA3XP99	116950
4835940001	1215367735	POA3XP99	116950	1134140288	POK9JCP5	116950
4837320001	1013168566	POPVUMW8	-11	1568643906	POPVUMW8	-11
4837320001	1568643906	POPVUMW8	-11	1013168566	POPVUMW8	-11
4848570001	1255312062	PO138505	847	1902970304	PO138505	847
4848570001	1902970304	PO138505	847	1255312062	PO138505	847
4849550001	1366409443	POJPJ6A4	30	1083672059	PO9XB9P7	30
4849550001	1083672059	PO9XB9P7	30	1366409443	POJPJ6A4	30
4857100001	1154383362	PO7HB7X4	35921	1982699971	PO7HB7X4	35921
4857100001	1154383362	PO7HB7X4	35921	1154755940	PO7HB7X4	35921
4857100001	1982699971	PO7HB7X4	35921	1154755940	PO7HB7X4	35921
4857100001	1982699971	PO7HB7X4	35921	1154383362	PO7HB7X4	35921
4857100001	1154755940	PO7HB7X4	35921	1982699971	PO7HB7X4	35921
4857100001	1154755940	PO7HB7X4	35921	1154383362	PO7HB7X4	35921
4857800001	1710099684	POMN1DR1	26	1487791307	POMN1DR1	26
4857800001	1487791307	POMN1DR1	26	1710099684	POMN1DR1	26
4860200001	1558303339	PO31P9A4	470	NA	NA	NA
4864220002	1689613598	POU5HA58	-24	1427155993	POU5HA58	-24
4864220002	1427155993	POU5HA58	-24	1689613598	POU5HA58	-24
4864460001	1992985691	POVAP977	-346	1255661534	POK0X9H7	-346
4864460001	1255661534	POK0X9H7	-346	1992985691	POVAP977	-346
4876100001	1558536383	POJJEUD8	76	1750494787	POJJEUD8	76
4876100001	1750494787	POJJEUD8	76	1558536383	POJJEUD8	76
4879410001	1295857456	POB8R3A2	-8	1669597035	POUAPDU1	-8
4879410001	1669597035	POUAPDU1	-8	1295857456	POB8R3A2	-8
4913860001	1457370215	POCTQM99	51	1790701068	POCTQM99	51
4913860001	1790701068	POCTQM99	51	1457370215	POCTQM99	51
4916260001	1659389997	POET7978	43	1114267127	POET7978	43
4916260001	1114267127	POET7978	43	1659389997	POET7978	43
4918650001	1972627396	POA9PN93	1	1760684609	POA9PN93	1
4918650001	1760684609	POA9PN93	1	1972627396	POA9PN93	1
4933590001	1427032291	POWWWBG6	275833	1730511965	PO0BX452	275833
4933590001	1730511965	PO0BX452	275833	1427032291	POWWWBG6	275833
4934800001	1255410312	PO29V634	3	1831326198	PON1EKU8	3
4934800001	1831326198	PON1EKU8	3	1255410312	PO29V634	3
4943950001	1518951995	POKUA4R8	27	1376758110	POKUA4R8	27
4943950001	1376758110	POKUA4R8	27	1518951995	POKUA4R8	27
4947730001	1881929628	POT2EAM9	50	1215958202	PO91HCU0	50
4947730001	1215958202	PO91HCU0	50	1881929628	POT2EAM9	50
4952910001	1356667232	PO4BG149	20	1902910151	PONEEDE1	20
4952910001	1902910151	PONEEDE1	20	1356667232	PO4BG149	20
4954440002	1366495814	POJN5MJ9	200	1992847313	POJN5MJ9	200
4954440002	1992847313	POJN5MJ9	200	1366495814	POJN5MJ9	200
4954860002	1851848634	POTAKP71	-328	1851832646	NA	-328
4954860002	1851848634	POTAKP71	-328	1467909283	POTAKP71	-328
4954860002	1851848634	POTAKP71	-328	1801060298	POTAKP71	-328
4954860002	1801060298	POTAKP71	-328	1851848634	POTAKP71	-328
4954860002	1801060298	POTAKP71	-328	1851832646	NA	-328
4954860002	1801060298	POTAKP71	-328	1467909283	POTAKP71	-328
4954860002	1467909283	POTAKP71	-328	1851848634	POTAKP71	-328
4954860002	1467909283	POTAKP71	-328	1851832646	NA	-328
4954860002	1467909283	POTAKP71	-328	1801060298	POTAKP71	-328
4956240002	1427235787	POTT5UT2	18	1356384713	POTT5UT2	18
4956240002	1356384713	POTT5UT2	18	1427235787	POTT5UT2	18
4961480001	1093007544	PO1WFG34	933	1053477687	PO1WFG34	933
4961480001	1053477687	PO1WFG34	933	1093007544	PO1WFG34	933
4981690001	1629148853	POEGQTD9	-136249	1417941774	POEGQTD9	-136249
4981690001	1629148853	POEGQTD9	-136249	1831440718	POK19AU9	-136249
4981690001	1417941774	POEGQTD9	-136249	1629148853	POEGQTD9	-136249
4981690001	1417941774	POEGQTD9	-136249	1831440718	POK19AU9	-136249
4981690001	1831440718	POK19AU9	-136249	1629148853	POEGQTD9	-136249
4981690001	1831440718	POK19AU9	-136249	1417941774	POEGQTD9	-136249
4984910001	1114102746	PO8FJGE5	3	1740476027	PO8FJGE5	3
4984910001	1740476027	PO8FJGE5	3	1114102746	PO8FJGE5	3
4985490001	1255611232	POGNXA89	492	1346339330	PORR3XB4	492
4985490001	1346339330	PORR3XB4	492	1255611232	POGNXA89	492
4986670001	1063522993	POAQDJJ1	26	1730280793	PO36XB39	26
4986670001	1730280793	PO36XB39	26	1063522993	POAQDJJ1	26
4986670004	1063522993	POAQDJJ1	32	1083715056	PO9FWCX2	32
4986670004	1083715056	PO9FWCX2	32	1063522993	POAQDJJ1	32
4986670007	1396846408	PO4RDCE4	5	1063522993	POAQDJJ1	5
4986670007	1063522993	POAQDJJ1	5	1396846408	PO4RDCE4	5
4986670010	1063522993	POAQDJJ1	-4	1396846341	PO1ECQT3	-4
4986670010	1396846341	PO1ECQT3	-4	1063522993	POAQDJJ1	-4
4986670012	1891896817	POTNUN05	1	1063522993	POAQDJJ1	1
4986670012	1063522993	POAQDJJ1	1	1891896817	POTNUN05	1
4986670015	1063522993	POAQDJJ1	8	1972604064	PO6TB803	8
4986670015	1972604064	PO6TB803	8	1063522993	POAQDJJ1	8
4986670018	1063522993	POAQDJJ1	27	1164523270	POETREA9	27
4986670018	1164523270	POETREA9	27	1063522993	POAQDJJ1	27
4986670022	1144321266	PO3KMKK4	13	1063522993	POAQDJJ1	13
4986670022	1063522993	POAQDJJ1	13	1144321266	PO3KMKK4	13
4986670024	1740370907	POBE61R0	-2	1063522993	POAQDJJ1	-2
4986670024	1063522993	POAQDJJ1	-2	1740370907	POBE61R0	-2
4989590001	1487790697	PO793DU8	42089	NA	NA	NA
4992000001	1760816029	POD9XUK2	67973	1558362814	POF99148	67973
4992000001	1558362814	POF99148	67973	1760816029	POD9XUK2	67973
4994350001	1043225287	POKWJTE9	29	NA	NA	NA
4999340002	1629186325	POD8FHA1	45	1225136252	POD8FHA1	45
4999340002	1225136252	POD8FHA1	45	1629186325	POD8FHA1	45
5000520001	1750397428	POK2VM22	20	1104004290	PO2H6H84	20
5000520001	1104004290	PO2H6H84	20	1750397428	POK2VM22	20
5022910001	1811978141	POH6JR25	1773	1265557631	POH6JR25	1773
5022910001	1265557631	POH6JR25	1773	1811978141	POH6JR25	1773
5024980001	1487772786	POP73PB5	159	1770527889	PO5AB892	159
5024980001	1770527889	PO5AB892	159	1487772786	POP73PB5	159
5027390001	1477594224	POUR0Q38	1	1508800921	POUHQ2K8	1
5027390001	1508800921	POUHQ2K8	1	1477594224	POUR0Q38	1
5032140001	1477581486	PO3MWPM7	7	1902875941	PO17PHT2	7
5032140001	1902875941	PO17PHT2	7	1477581486	PO3MWPM7	7
5039910001	1003903220	PO53DQR1	109	1629162466	PO8QF7D7	109
5039910001	1629162466	PO8QF7D7	109	1003903220	PO53DQR1	109
5051890001	1326295080	POMRE892	16128	1558741173	POD9JGA7	16128
5051890001	1326295080	POMRE892	16128	1679571384	PO75DWE4	16128
5051890001	1679571384	PO75DWE4	16128	1558741173	POD9JGA7	16128
5051890001	1679571384	PO75DWE4	16128	1326295080	POMRE892	16128
5051890001	1558741173	POD9JGA7	16128	1679571384	PO75DWE4	16128
5051890001	1558741173	POD9JGA7	16128	1326295080	POMRE892	16128
5054660001	1497824437	POD2B3C1	898	1720180847	PO1RR3D7	898
5054660001	1720180847	PO1RR3D7	898	1497824437	POD2B3C1	898
5068000002	1275979254	POPW49A1	27957	1215948955	PO7VGRJ7	27957
5068000002	1215948955	PO7VGRJ7	27957	1275979254	POPW49A1	27957
5068000006	1134130842	POVJTC16	163575	1588906788	POVJTC16	163575
5068000006	1588906788	POVJTC16	163575	1134130842	POVJTC16	163575
5068000028	1528356334	POP71DH9	-1098	NA	NA	NA
5068000030	1417233453	POUPX2W4	-4	NA	NA	NA
5069580002	1073582003	POERX7P9	-14	1982607222	POH555V3	-14
5069580002	1982607222	POH555V3	-14	1073582003	POERX7P9	-14
5082160002	1760413421	PO59H6E6	35	1740420264	PO1DRBD7	35
5082160002	1740420264	PO1DRBD7	35	1760413421	PO59H6E6	35
5082320001	1689729113	PON3UHF7	4928	1356340350	PO6EGN84	4928
5082320001	1356340350	PO6EGN84	4928	1689729113	PON3UHF7	4928
5083030001	1386028546	PO1C8CQ1	5235	1033212097	PO306UQ8	5235
5083030001	1033212097	PO306UQ8	5235	1386028546	PO1C8CQ1	5235
5089870001	1437390366	POJJREH8	47	1639132616	PO1A2R22	47
5089870001	1639132616	PO1A2R22	47	1437390366	POJJREH8	47
5100910003	1386966877	POPJN7K9	173	NA	NA	NA
5101240001	1518074111	POBW4XJ3	13963	1134145295	POABQD74	13963
5101240001	1134145295	POABQD74	13963	1518074111	POBW4XJ3	13963
5101640001	1336128149	POCDFP50	12543	1720395528	PORUXEB4	12543
5101640001	1720395528	PORUXEB4	12543	1336128149	POCDFP50	12543
5101640001	1720395528	PORUXEB4	12543	1336128149	POCDFP50	12543
5101640001	1336128149	POCDFP50	12543	1720395528	PORUXEB4	12543
5101870002	1215149067	POP9XFN1	-1	1679891444	POK8RRF8	-1
5101870002	1679891444	POK8RRF8	-1	1215149067	POP9XFN1	-1
5108790001	1982879789	PO3EC226	2380	1639105125	POAR30K2	2380
5108790001	1639105125	POAR30K2	2380	1982879789	PO3EC226	2380
5110230001	1730151036	PON2UMG9	22	1285606723	PO2KAQK7	22
5110230001	1285606723	PO2KAQK7	22	1730151036	PON2UMG9	22
5115390001	1750418026	POC32R36	202	1477754463	POC32R36	202
5115390001	1477754463	POC32R36	202	1750418026	POC32R36	202
5120610001	1730295098	POEJ2WU9	1720	1811188766	POEJ2WU9	1720
5120610001	1811188766	POEJ2WU9	1720	1730295098	POEJ2WU9	1720
5120610002	1124194956	PO9UNQ10	276	1811188766	POEJ2WU9	276
5120610002	1811188766	POEJ2WU9	276	1124194956	PO9UNQ10	276
5125190001	1598050916	PO0QTP80	10389	1144257296	POU656V7	10389
5125190001	1144257296	POU656V7	10389	1598050916	PO0QTP80	10389
5132370002	1548683154	PO89PAX7	31	1720092182	PO4A55X3	31
5132370002	1720092182	PO4A55X3	31	1548683154	PO89PAX7	31
5148850001	1295713022	POJQCP95	2	1396723128	POJQCP95	2
5148850001	1396723128	POJQCP95	2	1295713022	POJQCP95	2
5151830001	1144236514	POH43RK1	499	1659607000	PO5G9159	499
5151830001	1659607000	PO5G9159	499	1144236514	POH43RK1	499
5151830013	1629405709	POM70QQ4	93	1376868448	POC6TP80	93
5151830013	1629405709	POM70QQ4	93	1982031068	POC7WNF8	93
5151830013	1982031068	POC7WNF8	93	1376868448	POC6TP80	93
5151830013	1982031068	POC7WNF8	93	1629405709	POM70QQ4	93
5151830013	1376868448	POC6TP80	93	1629405709	POM70QQ4	93
5151830013	1376868448	POC6TP80	93	1982031068	POC7WNF8	93
5153640001	1780681338	POWPXWF6	1821	1841352887	POB78TK0	1821
5153640001	1841352887	POB78TK0	1821	1780681338	POWPXWF6	1821
5155570003	1710434451	POQKHKK1	-16	1861461592	POT6EC03	-16
5155570003	1861461592	POT6EC03	-16	1710434451	POQKHKK1	-16
5157260001	1346430923	POR10438	26	1104025220	POR10438	26
5157260001	1104025220	POR10438	26	1346430923	POR10438	26
5166950001	1801879226	PO1U9XW3	71	1427184449	PO1U9XW3	71
5166950001	1427184449	PO1U9XW3	71	1801879226	PO1U9XW3	71
5167930003	1407937659	PO11WUB8	2	1265454292	PO11WUB8	2
5167930003	1265454292	PO11WUB8	2	1407937659	PO11WUB8	2
5169430001	1255374815	POBP9045	1906	1063498442	POATAA93	1906
5169430001	1063498442	POATAA93	1906	1255374815	POBP9045	1906
5171990001	1255639878	PO6KKNH5	176	1578508909	PONGPJK5	176
5171990001	1255639878	PO6KKNH5	176	1659662401	POVRVA14	176
5171990001	1578508909	PONGPJK5	176	1255639878	PO6KKNH5	176
5171990001	1578508909	PONGPJK5	176	1659662401	POVRVA14	176
5171990001	1659662401	POVRVA14	176	1578508909	PONGPJK5	176
5171990001	1659662401	POVRVA14	176	1255639878	PO6KKNH5	176
5179500001	1811304314	POVDVFX2	19999	1720495229	POR5QUW5	19999
5179500001	1811304314	POVDVFX2	19999	1073680799	PO5UTKW8	19999
5179500001	1073680799	PO5UTKW8	19999	1720495229	POR5QUW5	19999
5179500001	1073680799	PO5UTKW8	19999	1811304314	POVDVFX2	19999
5179500001	1720495229	POR5QUW5	19999	1811304314	POVDVFX2	19999
5179500001	1720495229	POR5QUW5	19999	1073680799	PO5UTKW8	19999
