IDENTIFIER	NPI.x	HMS_POID.x	COUNT.x	NPI.y	HMS_POID.y	COUNT.y
5051890001	1558741173	POD9JGA7	15011	1679571384	PO75DWE4	15011
5051890001	1558741173	POD9JGA7	15011	1326295080	POMRE892	15011
5051890001	1326295080	POMRE892	15011	1679571384	PO75DWE4	15011
5051890001	1326295080	POMRE892	15011	1558741173	POD9JGA7	15011
5051890001	1679571384	PO75DWE4	15011	1326295080	POMRE892	15011
5051890001	1679571384	PO75DWE4	15011	1558741173	POD9JGA7	15011
5054660001	1497824437	POD2B3C1	1161	1720180847	PO1RR3D7	1161
5054660001	1720180847	PO1RR3D7	1161	1497824437	POD2B3C1	1161
5059780001	1548332059	POAUNV75	-24	NA	NA	NA
5061590001	1053412049	PO1GUBM4	-10	1609967371	PO4QT5M4	-10
5061590001	1053412049	PO1GUBM4	-10	1124119896	PO9P3X26	-10
5061590001	1053412049	PO1GUBM4	-10	1265524599	PO8513D4	-10
5061590001	1053412049	PO1GUBM4	-10	1013008788	PO62T5T2	-10
5061590001	1053412049	PO1GUBM4	-10	1003907056	POH7JVF1	-10
5061590001	1053412049	PO1GUBM4	-10	1841381175	POTEEFB4	-10
5061590001	1053412049	PO1GUBM4	-10	1235296997	POWMDR34	-10
5061590001	1003907056	POH7JVF1	-10	1609967371	PO4QT5M4	-10
5061590001	1003907056	POH7JVF1	-10	1124119896	PO9P3X26	-10
5061590001	1003907056	POH7JVF1	-10	1053412049	PO1GUBM4	-10
5061590001	1003907056	POH7JVF1	-10	1265524599	PO8513D4	-10
5061590001	1003907056	POH7JVF1	-10	1013008788	PO62T5T2	-10
5061590001	1003907056	POH7JVF1	-10	1841381175	POTEEFB4	-10
5061590001	1003907056	POH7JVF1	-10	1235296997	POWMDR34	-10
5061590001	1013008788	PO62T5T2	-10	1609967371	PO4QT5M4	-10
5061590001	1013008788	PO62T5T2	-10	1124119896	PO9P3X26	-10
5061590001	1013008788	PO62T5T2	-10	1053412049	PO1GUBM4	-10
5061590001	1013008788	PO62T5T2	-10	1265524599	PO8513D4	-10
5061590001	1013008788	PO62T5T2	-10	1003907056	POH7JVF1	-10
5061590001	1013008788	PO62T5T2	-10	1841381175	POTEEFB4	-10
5061590001	1013008788	PO62T5T2	-10	1235296997	POWMDR34	-10
5061590001	1124119896	PO9P3X26	-10	1609967371	PO4QT5M4	-10
5061590001	1124119896	PO9P3X26	-10	1053412049	PO1GUBM4	-10
5061590001	1124119896	PO9P3X26	-10	1265524599	PO8513D4	-10
5061590001	1124119896	PO9P3X26	-10	1013008788	PO62T5T2	-10
5061590001	1124119896	PO9P3X26	-10	1003907056	POH7JVF1	-10
5061590001	1124119896	PO9P3X26	-10	1841381175	POTEEFB4	-10
5061590001	1124119896	PO9P3X26	-10	1235296997	POWMDR34	-10
5061590001	1235296997	POWMDR34	-10	1609967371	PO4QT5M4	-10
5061590001	1235296997	POWMDR34	-10	1124119896	PO9P3X26	-10
5061590001	1235296997	POWMDR34	-10	1053412049	PO1GUBM4	-10
5061590001	1235296997	POWMDR34	-10	1265524599	PO8513D4	-10
5061590001	1235296997	POWMDR34	-10	1013008788	PO62T5T2	-10
5061590001	1235296997	POWMDR34	-10	1003907056	POH7JVF1	-10
5061590001	1235296997	POWMDR34	-10	1841381175	POTEEFB4	-10
5061590001	1609967371	PO4QT5M4	-10	1124119896	PO9P3X26	-10
5061590001	1609967371	PO4QT5M4	-10	1053412049	PO1GUBM4	-10
5061590001	1609967371	PO4QT5M4	-10	1265524599	PO8513D4	-10
5061590001	1609967371	PO4QT5M4	-10	1013008788	PO62T5T2	-10
5061590001	1609967371	PO4QT5M4	-10	1003907056	POH7JVF1	-10
5061590001	1609967371	PO4QT5M4	-10	1841381175	POTEEFB4	-10
5061590001	1609967371	PO4QT5M4	-10	1235296997	POWMDR34	-10
5061590001	1841381175	POTEEFB4	-10	1609967371	PO4QT5M4	-10
5061590001	1841381175	POTEEFB4	-10	1124119896	PO9P3X26	-10
5061590001	1841381175	POTEEFB4	-10	1053412049	PO1GUBM4	-10
5061590001	1841381175	POTEEFB4	-10	1265524599	PO8513D4	-10
5061590001	1841381175	POTEEFB4	-10	1013008788	PO62T5T2	-10
5061590001	1841381175	POTEEFB4	-10	1003907056	POH7JVF1	-10
5061590001	1841381175	POTEEFB4	-10	1235296997	POWMDR34	-10
5061590001	1265524599	PO8513D4	-10	1609967371	PO4QT5M4	-10
5061590001	1265524599	PO8513D4	-10	1124119896	PO9P3X26	-10
5061590001	1265524599	PO8513D4	-10	1053412049	PO1GUBM4	-10
5061590001	1265524599	PO8513D4	-10	1013008788	PO62T5T2	-10
5061590001	1265524599	PO8513D4	-10	1003907056	POH7JVF1	-10
5061590001	1265524599	PO8513D4	-10	1841381175	POTEEFB4	-10
5061590001	1265524599	PO8513D4	-10	1235296997	POWMDR34	-10
5068000002	1275979254	POPW49A1	-7055	1215948955	POPW49A1	-7055
5068000002	1215948955	POPW49A1	-7055	1275979254	POPW49A1	-7055
5068000006	1134130842	POVJTC16	329272	1588906788	POVJTC16	329272
5068000006	1588906788	POVJTC16	329272	1134130842	POVJTC16	329272
5068000028	1528356334	POP71DH9	-1	NA	NA	NA
5075180001	1588742506	PO8PD0H7	8	NA	NA	NA
5082160002	1740420264	PO1DRBD7	43	1760413421	PO59H6E6	43
5082160002	1760413421	PO59H6E6	43	1740420264	PO1DRBD7	43
5082320001	1689729113	PON3UHF7	5047	1356340350	PO6EGN84	5047
5082320001	1356340350	PO6EGN84	5047	1689729113	PON3UHF7	5047
5083030001	1033212097	PO306UQ8	5816	1386028546	PO1C8CQ1	5816
5083030001	1386028546	PO1C8CQ1	5816	1033212097	PO306UQ8	5816
5089870001	1639132616	PO1A2R22	-109	1437390366	POJJREH8	-109
5089870002	1891934402	POQW1EH0	11	1639132616	PO1A2R22	11
5100910003	1386966877	POPJN7K9	386	NA	NA	NA
5101240001	1134145295	PO7DDUB4	10708	1518074111	POBW4XJ3	10708
5101240001	1518074111	POBW4XJ3	10708	1134145295	PO7DDUB4	10708
5101640001	1336128149	POCDFP50	10903	1720395528	PORUXEB4	10903
5101640001	1336128149	POCDFP50	10903	1720395528	PORUXEB4	10903
5101640001	1720395528	PORUXEB4	10903	1336128149	POCDFP50	10903
5101640001	1720395528	PORUXEB4	10903	1336128149	POCDFP50	10903
5101870002	1215149067	POP9XFN1	-8	1679891444	POK8RRF8	-8
5101870002	1679891444	POK8RRF8	-8	1215149067	POP9XFN1	-8
5108790001	1639105125	POAR30K2	1761	1982879789	PO3EC226	1761
5108790001	1982879789	PO3EC226	1761	1639105125	POAR30K2	1761
5110230001	1730151036	PON2UMG9	46	1285606723	PO2KAQK7	46
5110230001	1285606723	PO2KAQK7	46	1730151036	PON2UMG9	46
5115390001	1477754463	POC32R36	380	1750418026	POC32R36	380
5115390001	1750418026	POC32R36	380	1477754463	POC32R36	380
5120610001	1811188766	POEJ2WU9	1694	1730295098	POEJ2WU9	1694
5120610001	1730295098	POEJ2WU9	1694	1811188766	POEJ2WU9	1694
5120610002	1124194956	PO9UNQ10	168	1811188766	POEJ2WU9	168
5120610002	1811188766	POEJ2WU9	168	1124194956	PO9UNQ10	168
5120980001	1053513119	POT2JX90	2	1134128838	POT2JX90	2
5120980001	1053513119	POT2JX90	2	1750592564	POT2JX90	2
5120980001	1134128838	POT2JX90	2	1053513119	POT2JX90	2
5120980001	1134128838	POT2JX90	2	1750592564	POT2JX90	2
5120980001	1750592564	POT2JX90	2	1134128838	POT2JX90	2
5120980001	1750592564	POT2JX90	2	1053513119	POT2JX90	2
5125190001	1598050916	PO0QTP80	7908	1144257296	POU656V7	7908
5125190001	1144257296	POU656V7	7908	1598050916	PO0QTP80	7908
5125300002	1023159423	POCDMHN2	4829	NA	NA	NA
5129150001	1851529440	PO45DBD3	5	1982663423	POPF5F68	5
5129150001	1982663423	POPF5F68	5	1851529440	PO45DBD3	5
5130870003	1194994962	POWBNC23	2270	NA	NA	NA
5132370002	1548683154	PO89PAX7	18	1720092182	PO4A55X3	18
5132370002	1720092182	PO4A55X3	18	1548683154	PO89PAX7	18
5134690001	1902852056	POR85JQ1	216	NA	NA	NA
5148850001	1295713022	POJQCP95	4	1396723128	POJQCP95	4
5148850001	1396723128	POJQCP95	4	1295713022	POJQCP95	4
5151830001	1144236514	POH43RK1	608	1659607000	PO5G9159	608
5151830001	1659607000	PO5G9159	608	1144236514	POH43RK1	608
5151830013	1982031068	POC7WNF8	154	1629405709	POM70QQ4	154
5151830013	1982031068	POC7WNF8	154	1376868448	POC6TP80	154
5151830013	1629405709	POM70QQ4	154	1982031068	POC7WNF8	154
5151830013	1629405709	POM70QQ4	154	1376868448	POC6TP80	154
5151830013	1376868448	POC6TP80	154	1982031068	POC7WNF8	154
5151830013	1376868448	POC6TP80	154	1629405709	POM70QQ4	154
5153640001	1841352887	POB78TK0	36	1780681338	POWPXWF6	36
5153640001	1780681338	POWPXWF6	36	1841352887	POB78TK0	36
5155570003	1861461592	POT6EC03	6	1710434451	POQKHKK1	6
5155570003	1710434451	POQKHKK1	6	1861461592	POT6EC03	6
5157260001	1104025220	POR10438	4	1346430923	POR10438	4
5157260001	1346430923	POR10438	4	1104025220	POR10438	4
5166950001	1801879226	PO1U9XW3	173	1427184449	PO1U9XW3	173
5166950001	1427184449	PO1U9XW3	173	1801879226	PO1U9XW3	173
5169430001	1255374815	POBP9045	3567	1063498442	POATAA93	3567
5169430001	1063498442	POATAA93	3567	1255374815	POBP9045	3567
5171990001	1578508909	PONGPJK5	46	1659662401	POVRVA14	46
5171990001	1578508909	PONGPJK5	46	1255639878	PO6KKNH5	46
5171990001	1659662401	POVRVA14	46	1578508909	PONGPJK5	46
5171990001	1659662401	POVRVA14	46	1255639878	PO6KKNH5	46
5171990001	1255639878	PO6KKNH5	46	1578508909	PONGPJK5	46
5171990001	1255639878	PO6KKNH5	46	1659662401	POVRVA14	46
5179500001	1073680799	PO5UTKW8	24068	1811304314	POVDVFX2	24068
5179500001	1073680799	PO5UTKW8	24068	1720495229	POR5QUW5	24068
5179500001	1811304314	POVDVFX2	24068	1073680799	PO5UTKW8	24068
5179500001	1811304314	POVDVFX2	24068	1720495229	POR5QUW5	24068
5179500001	1720495229	POR5QUW5	24068	1073680799	PO5UTKW8	24068
5179500001	1720495229	POR5QUW5	24068	1811304314	POVDVFX2	24068
5182060001	1720100829	POCV99A3	-4	1609817915	POT02E01	-4
5182060001	1609817915	POT02E01	-4	1720100829	POCV99A3	-4
5186970001	1710929054	PO643TJ3	991	1366583908	PO643TJ3	991
5186970001	1366583908	PO643TJ3	991	1710929054	PO643TJ3	991
5188500001	1184176950	POR6W6N4	11920	1740286434	POQD3QB4	11920
5188500001	1740286434	POQD3QB4	11920	1184176950	POR6W6N4	11920
5192940001	1740609338	POKVDNV3	100	1780784967	POKVDNV3	100
5192940001	1780784967	POKVDNV3	100	1740609338	POKVDNV3	100
5196890001	1295059384	POV91AF7	6	1336317858	POV91AF7	6
5196890001	1336317858	POV91AF7	6	1295059384	POV91AF7	6
5198710001	1962517680	POBNAXX1	80	1912977729	POMBU460	80
5198710001	1912977729	POMBU460	80	1962517680	POBNAXX1	80
5200600001	1811194368	PODG5J14	1228	1114193604	PODG5J14	1228
5200600001	1114193604	PODG5J14	1228	1811194368	PODG5J14	1228
5201490001	1134106065	POPFG024	672	1629252499	POPFG024	672
5201490001	1629252499	POPFG024	672	1134106065	POPFG024	672
5201490004	1619159316	POD338Q8	188	1134106065	POPFG024	188
5201490004	1134106065	POPFG024	188	1619159316	POD338Q8	188
5201490005	1972824993	PO4K7843	1500	1134106065	POPFG024	1500
5201490005	1134106065	POPFG024	1500	1972824993	PO4K7843	1500
5216910001	1003058462	PO2BJWU7	46	1013289057	PO39Q4J1	46
5216910001	1013289057	PO39Q4J1	46	1003058462	PO2BJWU7	46
5220730001	1508049404	PO628XT5	3	1487879797	PO628XT5	3
5220730001	1487879797	PO628XT5	3	1508049404	PO628XT5	3
5222990001	1184780827	PO92A508	-1	1932284189	POJFF7H9	-1
5222990001	1932284189	POJFF7H9	-1	1184780827	PO92A508	-1
5224490001	1952366189	POB9WDU7	1083	NA	NA	NA
5232980002	1396887204	POQVECG5	718	1174665830	POQVECG5	718
5232980002	1396887204	POQVECG5	718	1336281773	PON8PQR5	718
5232980002	1396887204	POQVECG5	718	1861658338	PONDC019	718
5232980002	1396887204	POQVECG5	718	1124155783	POMB5A92	718
5232980002	1396887204	POQVECG5	718	1528100088	POQVECG5	718
5232980002	1396887204	POQVECG5	718	1568504173	POQVECG5	718
5232980002	1396887204	POQVECG5	718	1467589010	PONDC019	718
5232980002	1568504173	POQVECG5	718	1174665830	POQVECG5	718
5232980002	1568504173	POQVECG5	718	1336281773	PON8PQR5	718
5232980002	1568504173	POQVECG5	718	1861658338	PONDC019	718
5232980002	1568504173	POQVECG5	718	1396887204	POQVECG5	718
5232980002	1568504173	POQVECG5	718	1124155783	POMB5A92	718
5232980002	1568504173	POQVECG5	718	1528100088	POQVECG5	718
5232980002	1568504173	POQVECG5	718	1467589010	PONDC019	718
5232980002	1124155783	POMB5A92	718	1174665830	POQVECG5	718
5232980002	1124155783	POMB5A92	718	1336281773	PON8PQR5	718
5232980002	1124155783	POMB5A92	718	1861658338	PONDC019	718
5232980002	1124155783	POMB5A92	718	1396887204	POQVECG5	718
5232980002	1124155783	POMB5A92	718	1528100088	POQVECG5	718
5232980002	1124155783	POMB5A92	718	1568504173	POQVECG5	718
5232980002	1124155783	POMB5A92	718	1467589010	PONDC019	718
5232980002	1174665830	POQVECG5	718	1336281773	PON8PQR5	718
5232980002	1174665830	POQVECG5	718	1861658338	PONDC019	718
5232980002	1174665830	POQVECG5	718	1396887204	POQVECG5	718
5232980002	1174665830	POQVECG5	718	1124155783	POMB5A92	718
5232980002	1174665830	POQVECG5	718	1528100088	POQVECG5	718
5232980002	1174665830	POQVECG5	718	1568504173	POQVECG5	718
5232980002	1174665830	POQVECG5	718	1467589010	PONDC019	718
5232980002	1861658338	PONDC019	718	1174665830	POQVECG5	718
5232980002	1861658338	PONDC019	718	1336281773	PON8PQR5	718
5232980002	1861658338	PONDC019	718	1396887204	POQVECG5	718
5232980002	1861658338	PONDC019	718	1124155783	POMB5A92	718
5232980002	1861658338	PONDC019	718	1528100088	POQVECG5	718
5232980002	1861658338	PONDC019	718	1568504173	POQVECG5	718
5232980002	1861658338	PONDC019	718	1467589010	PONDC019	718
5232980002	1467589010	PONDC019	718	1174665830	POQVECG5	718
5232980002	1467589010	PONDC019	718	1336281773	PON8PQR5	718
5232980002	1467589010	PONDC019	718	1861658338	PONDC019	718
5232980002	1467589010	PONDC019	718	1396887204	POQVECG5	718
5232980002	1467589010	PONDC019	718	1124155783	POMB5A92	718
5232980002	1467589010	PONDC019	718	1528100088	POQVECG5	718
5232980002	1467589010	PONDC019	718	1568504173	POQVECG5	718
5232980002	1528100088	POQVECG5	718	1174665830	POQVECG5	718
5232980002	1528100088	POQVECG5	718	1336281773	PON8PQR5	718
5232980002	1528100088	POQVECG5	718	1861658338	PONDC019	718
5232980002	1528100088	POQVECG5	718	1396887204	POQVECG5	718
5232980002	1528100088	POQVECG5	718	1124155783	POMB5A92	718
5232980002	1528100088	POQVECG5	718	1568504173	POQVECG5	718
5232980002	1528100088	POQVECG5	718	1467589010	PONDC019	718
5232980002	1336281773	PON8PQR5	718	1174665830	POQVECG5	718
5232980002	1336281773	PON8PQR5	718	1861658338	PONDC019	718
5232980002	1336281773	PON8PQR5	718	1396887204	POQVECG5	718
5232980002	1336281773	PON8PQR5	718	1124155783	POMB5A92	718
5232980002	1336281773	PON8PQR5	718	1528100088	POQVECG5	718
5232980002	1336281773	PON8PQR5	718	1568504173	POQVECG5	718
5232980002	1336281773	PON8PQR5	718	1467589010	PONDC019	718
5233470001	1497956130	POB65M30	72	1922198902	POB65M30	72
5233470001	1922198902	POB65M30	72	1497956130	POB65M30	72
5233470001	1922198902	POB65M30	72	1497956130	POB65M30	72
5233470001	1497956130	POB65M30	72	1922198902	POB65M30	72
5236510001	1578818415	POD9JAH7	4	1912129206	PO5ARJ76	4
5236510001	1912129206	PO5ARJ76	4	1578818415	POD9JAH7	4
5240450001	1376615161	POA500P5	-2	NA	NA	NA
5242460001	1760637490	POJEXK65	76	1235174707	PO2X7BV1	76
5249790001	1710992359	POEJJ0F1	53	NA	NA	NA
5251840001	1043221633	POFXG701	411683	1972711968	POK0XD97	411683
5251840001	1972711968	POK0XD97	411683	1043221633	POFXG701	411683
5258990001	1992804827	PO312RX4	92	1194708503	PO4MM1T0	92
5258990001	1992804827	PO312RX4	92	1346251998	PO6P3RN6	92
5258990001	1992804827	PO312RX4	92	1932109576	POT1U267	92
5258990001	1932109576	POT1U267	92	1194708503	PO4MM1T0	92
5258990001	1932109576	POT1U267	92	1992804827	PO312RX4	92
5258990001	1932109576	POT1U267	92	1346251998	PO6P3RN6	92
5258990001	1346251998	PO6P3RN6	92	1194708503	PO4MM1T0	92
5258990001	1346251998	PO6P3RN6	92	1992804827	PO312RX4	92
5258990001	1346251998	PO6P3RN6	92	1932109576	POT1U267	92
5258990001	1194708503	PO4MM1T0	92	1992804827	PO312RX4	92
5258990001	1194708503	PO4MM1T0	92	1346251998	PO6P3RN6	92
5258990001	1194708503	PO4MM1T0	92	1932109576	POT1U267	92
5259770001	1730132515	PON6QVX4	-2880	1508948613	PO9564J5	-2880
5259770001	1508948613	PO9564J5	-2880	1730132515	PON6QVX4	-2880
5268630001	1780655985	POCRMJC7	2571	1275660458	POCRMJC7	2571
5268630001	1275660458	POCRMJC7	2571	1780655985	POCRMJC7	2571
5269230001	1952644221	POF3FTE0	1	1902850258	POMF8B19	1
5269230001	1902850258	POMF8B19	1	1952644221	POF3FTE0	1
5273700001	1982662862	POQCNTH4	700	1316165772	POQCNTH4	700
5273700001	1316165772	POQCNTH4	700	1982662862	POQCNTH4	700
5273960001	1366480733	PO04UK82	139	1730497967	POGJN7D0	139
5273960001	1730497967	POGJN7D0	139	1366480733	PO04UK82	139
5274470019	1093919482	POPWH8P9	-4860	1558605196	POPWH8P9	-4860
5274470019	1093919482	POPWH8P9	-4860	1427080415	POPWH8P9	-4860
5274470019	1558605196	POPWH8P9	-4860	1427080415	POPWH8P9	-4860
5274470019	1558605196	POPWH8P9	-4860	1093919482	POPWH8P9	-4860
5274470019	1427080415	POPWH8P9	-4860	1558605196	POPWH8P9	-4860
5274470019	1427080415	POPWH8P9	-4860	1093919482	POPWH8P9	-4860
5274470026	1033244074	POX37805	-1200	1619909694	POU1PF18	-1200
5274470026	1033244074	POX37805	-1200	1619909694	POU1PF18	-1200
5274470026	1619909694	POU1PF18	-1200	1033244074	POX37805	-1200
5277230002	1891748471	POQT6WB3	69	1194938936	POEVW0T7	69
5277230002	1194938936	POEVW0T7	69	1891748471	POQT6WB3	69
5277320001	1083782221	PO9FTJ69	28	NA	NA	NA
5278560001	1205123874	PORTVHG7	3964	1699772897	POVGTC83	3964
5278560001	1699772897	POVGTC83	3964	1205123874	PORTVHG7	3964
5285590001	1821134966	PO5ANP71	11	1851399596	PO5ANP71	11
5285590001	1851399596	PO5ANP71	11	1821134966	PO5ANP71	11
5286200002	1427034487	POD3H5N9	2	1952405979	POD3H5N9	2
5286200002	1952405979	POD3H5N9	2	1427034487	POD3H5N9	2
5292630001	1780995761	PONFHD39	79	1083672323	POEPXNE0	79
5292630001	1083672323	POEPXNE0	79	1780995761	PONFHD39	79
5293950001	1336165802	POGU8608	8544	1578811022	POQEKCA3	8544
5293950001	1578811022	POQEKCA3	8544	1336165802	POGU8608	8544
5293950002	1235275918	POC89HW7	3675	1578811022	POQEKCA3	3675
5293950002	1578811022	POQEKCA3	3675	1235275918	POC89HW7	3675
5293950003	1386780062	POABC9A6	7924	1578811022	POQEKCA3	7924
5293950003	1578811022	POQEKCA3	7924	1386780062	POABC9A6	7924
5293950005	1295005866	PO85K950	4379	NA	NA	NA
5294110001	1669653929	PO371MV3	-1	NA	NA	NA
5294240001	1093859720	PO13FT75	-51	1518083443	PO13FT75	-51
5294240001	1518083443	PO13FT75	-51	1093859720	PO13FT75	-51
5296410001	1750397089	POGK80A5	5763	1730113986	POGK80A5	5763
5296410001	1730113986	POGK80A5	5763	1750397089	POGK80A5	5763
5299280001	1346242849	PO4FUN57	-3375	1730358847	PO4FUN57	-3375
5299280001	1730358847	PO4FUN57	-3375	1346242849	PO4FUN57	-3375
5299460001	1740364785	POCTWCJ7	106	1265768618	PO7NX3P0	106
5299460001	1265768618	PO7NX3P0	106	1740364785	POCTWCJ7	106
5301410001	1447474010	PO4ANQP4	-5299	1285819920	PO8XUW41	-5299
5301410001	1285819920	PO8XUW41	-5299	1447474010	PO4ANQP4	-5299
5303870001	1124084991	POWNUAK6	113	1063626117	POFC9Q39	113
5303870001	1063626117	POFC9Q39	113	1124084991	POWNUAK6	113
5304050001	1942271549	PO45XAF7	429	1265741300	POJ9TEE5	429
5304050001	1265741300	POJ9TEE5	429	1942271549	PO45XAF7	429
5304130001	1043269855	PO6AQUR7	32	1750581542	PO6AQUR7	32
5304130001	1750581542	PO6AQUR7	32	1043269855	PO6AQUR7	32
5305430001	1841288263	POUMPP06	6511	1255572210	PO189UM2	6511
5305430001	1255572210	PO189UM2	6511	1841288263	POUMPP06	6511
5305720052	1558698555	POG06RB3	1	NA	NA	NA
5314840001	1376526517	POHJR8H8	170	1811197395	POHJR8H8	170
5314840001	1811197395	POHJR8H8	170	1376526517	POHJR8H8	170
5318480001	1619956802	POJHNF36	20084	1538535018	POAUQ9A2	20084
5318480001	1538535018	POAUQ9A2	20084	1619956802	POJHNF36	20084
5321670001	1942377668	POG2TN41	-571	1285883207	POG2TN41	-571
5321670001	1285883207	POG2TN41	-571	1942377668	POG2TN41	-571
5326600001	1790942977	POXG2UD6	13	1578695417	PONWEV00	13
5326600001	1578695417	PONWEV00	13	1790942977	POXG2UD6	13
5339850001	1235297094	POMQ5GW1	-1	NA	NA	NA
5340000001	1982766903	PO2AV0V8	6913	1528180833	POP3AM30	6913
5340000001	1528180833	POP3AM30	6913	1982766903	PO2AV0V8	6913
5340660001	1871590059	POGQTUR5	33912	1396754354	POGQTUR5	33912
5340660001	1871590059	POGQTUR5	33912	1568478923	POGQTUR5	33912
5340660001	1568478923	POGQTUR5	33912	1396754354	POGQTUR5	33912
5340660001	1568478923	POGQTUR5	33912	1871590059	POGQTUR5	33912
5340660001	1396754354	POGQTUR5	33912	1871590059	POGQTUR5	33912
5340660001	1396754354	POGQTUR5	33912	1568478923	POGQTUR5	33912
5340660003	1538278155	POKG9PE5	24528	1568478923	POGQTUR5	24528
5340660003	1568478923	POGQTUR5	24528	1538278155	POKG9PE5	24528
5340660004	1386755163	PONR9N90	23194	1568478923	POGQTUR5	23194
5340660004	1568478923	POGQTUR5	23194	1386755163	PONR9N90	23194
5346480001	1558309534	POMDCTE3	1201	1518178151	POERNPM8	1201
5346480001	1558309534	POMDCTE3	1201	1932306727	POHXNU79	1201
5346480001	1518178151	POERNPM8	1201	1932306727	POHXNU79	1201
5346480001	1518178151	POERNPM8	1201	1558309534	POMDCTE3	1201
5346480001	1932306727	POHXNU79	1201	1518178151	POERNPM8	1201
5346480001	1932306727	POHXNU79	1201	1558309534	POMDCTE3	1201
5350300001	1144373218	PORP6UN6	15383	1497852230	PO16B9H2	15383
5350300001	1497852230	PO16B9H2	15383	1144373218	PORP6UN6	15383
5354770001	1265400352	POJEADA8	-1	1447329743	POJEADA8	-1
5354770001	1447329743	POJEADA8	-1	1265400352	POJEADA8	-1
5360980001	1053400960	POBPBRX7	157210	1952518607	POTWV9Q2	157210
5360980001	1053400960	POBPBRX7	157210	1023551819	POTWV9Q2	157210
5360980001	1013942788	POBPBRX7	157210	1952518607	POTWV9Q2	157210
5360980001	1013942788	POBPBRX7	157210	1053400960	POBPBRX7	157210
5360980001	1013942788	POBPBRX7	157210	1023551819	POTWV9Q2	157210
5360980001	1023551819	POTWV9Q2	157210	1952518607	POTWV9Q2	157210
5360980001	1023551819	POTWV9Q2	157210	1053400960	POBPBRX7	157210
5360980001	1952518607	POTWV9Q2	157210	1053400960	POBPBRX7	157210
5360980001	1952518607	POTWV9Q2	157210	1023551819	POTWV9Q2	157210
5360980002	1407940315	PO6GJ2U1	248	1952518607	POTWV9Q2	248
5360980002	1952518607	POTWV9Q2	248	1407940315	PO6GJ2U1	248
5360980003	1952518607	POTWV9Q2	8974	1235223157	POBH21W8	8974
5360980003	1235223157	POBH21W8	8974	1952518607	POTWV9Q2	8974
5360980005	1316048432	POKKC4J5	36800	1952518607	POTWV9Q2	36800
5360980005	1952518607	POTWV9Q2	36800	1316048432	POKKC4J5	36800
5360980006	1053406215	POVN7V90	10106	1952518607	POTWV9Q2	10106
5360980006	1952518607	POTWV9Q2	10106	1053406215	POVN7V90	10106
5361630001	1558735654	POQJNXV6	-240	1972679926	POQJNXV6	-240
5361630001	1972679926	POQJNXV6	-240	1558735654	POQJNXV6	-240
5362690002	1841512654	POG0NCC6	53	1265459606	PO9DUWU8	53
5362690002	1265459606	PO9DUWU8	53	1841512654	POG0NCC6	53
5365240002	1144493180	PO4XC937	298	1073613816	PO4XC937	298
5365240002	1073613816	PO4XC937	298	1144493180	PO4XC937	298
5367400001	1235292939	POTQPH65	286	1336355007	POTQPH65	286
5367400001	1336355007	POTQPH65	286	1235292939	POTQPH65	286
5369530001	1245296565	POWJ0N06	36647	NA	NA	NA
5371340001	1073617189	PONF0T47	322	1598774705	PONF0T47	322
5371340001	1598774705	PONF0T47	322	1073617189	PONF0T47	322
5373600001	1821102807	POKVHXC9	-5	1801950761	POKVHXC9	-5
5373600001	1801950761	POKVHXC9	-5	1821102807	POKVHXC9	-5
5384230001	1275764110	POE7UNM0	1898	1689804668	PO1V7CP7	1898
5384230001	1275764110	POE7UNM0	1898	1689605834	PODQ4MV6	1898
5384230001	1275764110	POE7UNM0	1898	1902036973	POGNB4N0	1898
5384230001	1902036973	POGNB4N0	1898	1689804668	PO1V7CP7	1898
5384230001	1902036973	POGNB4N0	1898	1689605834	PODQ4MV6	1898
5384230001	1902036973	POGNB4N0	1898	1275764110	POE7UNM0	1898
5384230001	1689804668	PO1V7CP7	1898	1689605834	PODQ4MV6	1898
5384230001	1689804668	PO1V7CP7	1898	1902036973	POGNB4N0	1898
5384230001	1689804668	PO1V7CP7	1898	1275764110	POE7UNM0	1898
5384230001	1689605834	PODQ4MV6	1898	1689804668	PO1V7CP7	1898
5384230001	1689605834	PODQ4MV6	1898	1902036973	POGNB4N0	1898
5384230001	1689605834	PODQ4MV6	1898	1275764110	POE7UNM0	1898
5385000001	1730112475	POU8XPB4	53	1265592158	PO1JCHM1	53
5385000001	1265592158	PO1JCHM1	53	1730112475	POU8XPB4	53
5385000002	1144498874	PO9F82J0	8	1730112475	POU8XPB4	8
5385000002	1730112475	POU8XPB4	8	1144498874	PO9F82J0	8
5385780001	1669655999	POKB39K3	391	1558545418	POJC7GU3	391
5385780001	1558545418	POJC7GU3	391	1669655999	POKB39K3	391
5388680002	1356481501	POJ0NMJ0	71	1316159478	POJ0NMJ0	71
5396920001	1619081833	POAVAG33	1	1457803314	POHMFUW6	1
5396920001	1457803314	POHMFUW6	1	1619081833	POAVAG33	1
5405470001	1013038587	POJU6F48	91	1093876757	PO8VB233	91
5405470001	1093876757	PO8VB233	91	1013038587	POJU6F48	91
5406970001	1558456418	PONW7DH6	84305	1124464334	PO173QX3	84305
5406970001	1124464334	PO173QX3	84305	1558456418	PONW7DH6	84305
5406970001	1124464334	PO173QX3	84305	1558456418	PONW7DH6	84305
5406970001	1558456418	PONW7DH6	84305	1124464334	PO173QX3	84305
