x
1234567890	3
1234980017	3
1237050001	3
1237870001	3
1239380001	3
1249040003	3
1252190002	3
1256470001	3
1256510001	3
1266490001	3
1271010001	3
1272690001	3
1276240004	3
1277520001	3
1285621623	3
1290000	3
1290460001	3
1291480002	3
1295310001	3
1295450001	3
1297880001	3
1299730001	3
1306081286	3
1307150001	3
1307940002	3
1307940003	3
1307940004	3
1307940005	3
1311780001	3
1315110001	3
132000	3
1321760001	3
1324330001	3
1326440005	3
135298	3
1357	3
1374509	3
140091	3
142329	3
142560	3
143008J12	3
14-4028	3
14482	3
147257	3
1477549624	3
150076	3
150079o?=	3
151331o?=	3
1516	3
157401	3
1588	3
160995	3
1614	3
165230	3
165912	3
1663899101	3
16913	3
171334	3
171384	3
177305A	3
180040	3
181248	3
1821140864	3
18438	3
187290	3
190111	3
1932195161	3
193300	3
195558	3
197661	3
200437	3
20065	3
203960	3
204460	3
205770	3
207906	3
208573	3
208593	3
208596	3
209395	3
209860	3
212020	3
212513	3
212544	3
212586	3
212642	3
21303	3
215260	3
220020	3
220080	3
224007	3
224510	3
225381	3
225618	3
22-7439	3
22784	3
230456	3
230473	3
230775A	3
2325363	3
2329543	3
2330754	3
233370	3
2341543	3
2344744	3
2344847	3
235131	3
236150	3
2371078	3
23859	3
2431981E	3
2432485B	3
2433053C	3
2433653	3
247196	3
260500	3
261601	3
261893	3
278038	3
28-3301	3
291508	3
293L	3
310027	3
315129	3
315268	3
320056	3
320062	3
321877	3
3226504	3
327120	3
3279861	3
330061	3
330101	3
330184	3
334010	3
335098	3
335431	3
335570	3
337005	3
3372041	3
3376955	3
340030	3
340053	3
340123	3
341570	3
34391	3
34481	3
346602	3
347001	3
350017	3
356253	3
3641	3
364501	3
3653605	3
366687	3
367016	3
3700886	3
3701225	3
3702820	3
3711675	3
38103	3
38123	3
381545	3
38186	3
3859710001	3
390009	3
390041	3
390079	3
390093	3
390097	3
390163	3
39-0173	3
390263	3
39062A	3
3909090002	3
39162A	3
3918780001	3
39-2024	3
39257B	3
3938560001	3
3948830001	3
3952040001	3
3955980001	3
396749	3
396751	3
3972960003	3
3973530002	3
399596	3
399980	3
400003	3
400028	3
400032	3
400480	3
40398	3
405021	3
40568	3
4060000	3
40762	3
4077810017	3
410887	3
4112690004	3
4116	3
4121920001	3
4146480001	3
4171400001	3
4171400002	3
4173480001	3
4188130001	3
4188940002	3
419100	3
4215550001	3
4218610001	3
4220790002	3
4221530019	3
4221620001	3
4223120001	3
4227030001	3
4233100001	3
4256070002	3
4264500001	3
426546	3
4277860001	3
4297660001	3
4327600002	3
433L	3
4349630001	3
437901	3
4384630007	3
4398160001	3
4398160002	3
4398160003	3
4410300001	3
4425570001	3
443031	3
446605	3
447086	3
4487580001	3
450040	3
450042	3
4510980001	3
452880	3
454909	3
4562760001	3
456501	3
456534	3
456609	3
4568480001	3
4575810010	3
4575810012	3
458540	3
4608350001	3
462851	3
4629520001	3
4641400001	3
4641560001	3
4644400001	3
4658480001	3
4682510004	3
47139	3
47-1502	3
4724890001	3
47479	3
47600	3
47-7010	3
478508	3
4827230001	3
4831690001	3
4834710002	3
4855530001	3
4857100001	3
4886520001	3
48SCCNG	3
4903610001	3
4910760002	3
494515	3
4952430001	3
4952430002	3
4958080001	3
4963630001	3
496633	3
496651	3
497513	3
4981690001	3
503870	3
5051890001	3
5072650001	3
508578	3
50857A	3
5091060001	3
50931	3
5098180001	3
5101640001	3
5106260001	3
5108790001	3
5114460001	3
5120980001	3
5151830013	3
5171990001	3
5173080001	3
517522	3
5179500001	3
5186270001	3
521312	3
521331	3
521542	3
5233470001	3
524019	3
5254950001	3
5269060001	3
5270070001	3
5274470019	3
5280510001	3
5292450001	3
5313830001	3
531511	3
5322660001	3
5329300001	3
5336380001	3
5336600001	3
5340660001	3
5346480001	3
5354770001	3
5360980001	3
537032	3
5390430010	3
5390430012	3
5403130001	3
5406970001	3
5415470001	3
5419220001	3
5419700001	3
5426710001	3
5428560001	3
5434260005	3
5437660006	3
5471860001	3
5479780002	3
5488530001	3
549530	3
5497720001	3
54981	3
55188	3
5521940001	3
5544020002	3
5547740001	3
5548310001	3
5564260001	3
559608	3
5619060001	3
5631990002	3
5631990003	3
5641200001	3
5660070001	3
5663650001	3
5668380001	3
5695760018	3
5695760033	3
5695760074	3
5695760114	3
5695760120	3
5695760125	3
5695760135	3
57052	3
5717980001	3
5717980002	3
5717980003	3
5717980005	3
5717980008	3
5718380001	3
57248	3
5731600003	3
5742090001	3
57476	3
5759380001	3
5764420001	3
5766620001	3
5771800004	3
5771800005	3
5771800006	3
5803730001	3
5831460001	3
5863580001	3
5884870033	3
5907320001	3
5915590002	3
5921	3
5970	3
5B757	3
5C359	3
5C844	3
5CA09	3
5CB89	3
5CM83	3
5F202	3
5F279	3
5F900	3
60028	3
6013840001	3
6054550001	3
6068870001	3
6074150001	3
6078470001	3
6085	3
6086420001	3
608950	3
608960	3
6095990001	3
6112210001	3
6115110001	3
6119470003	3
6142960007	3
6153810001	3
6157070001	3
620461	3
6211	3
621130	3
6215	3
6235510001	3
6238200001	3
626820	3
627140	3
630001566	3
632380	3
6342390001	3
6346	3
634811	3
6354220001	3
6357310001	3
6360340001	3
6381180001	3
6384360001	3
63920	3
639529	3
6415190001	3
6447860011	3
6449380001	3
6458410001	3
653005	3
657840	3
65945	3
660046	3
6624390001	3
6637830001	3
6705290001	3
673170	3
675893	3
675941	3
677037	3
677428	3
6846110001	3
68-6655	3
6987950001	3
70003A	3
70007	3
7014	3
703707	3
7040960001	3
708660	3
7116	3
716160	3
7184	3
72170	3
72910	3
7419	3
753722	3
75819	3
784955	3
7876	3
800522321	3
802742	3
807660	3
81004A	3
8142	3
8-2133PR	3
83560	3
84080	3
8606	3
891346	3
8G3893	3
902170	3
90463	3
922400	3
924690	3
9309923	3
9321192	3
9332345	3
940060	3
940190o?=	3
945520	3
945870	3
9519	3
98189	3
990000020	3
9913322	3
99199	3
9921161	3
9921162	3
99794	3
A41311	3
A9004	3
AA0109	3
AA0141	3
AA0783	3
AA1131	3
AA1632	3
AB04297	3
AB07475	3
AB08495	3
AB12173	3
AB25775	3
AB33644	3
AB38059	3
AM0166	3
APPLIED	3
APPLYING FOR	3
AP RE7462	3
C00007	3
C00045	3
C00152	3
C00304	3
C00324	3
C00339	3
C00413	3
C00444	3
C00570	3
C01167	3
C01207	3
C01372	3
C 01688	3
C02022	3
C02230	3
C02455	3
C02482	3
C02485	3
C02545	3
C02567	3
C02601	3
C02624	3
C02659	3
C02724	3
C02762	3
C02936	3
C02947	3
C02972	3
C03005	3
C03111	3
C03113	3
C03191	3
C032	3
C03227	3
C03263	3
C03298	3
C03356	3
C03414	3
C03432	3
C03433	3
C03568	3
C03881	3
C06170	3
C08232	3
C08468131	3
C08776	3
C20353	3
C96097	3
CA8459	3
CA9885	3
CC5457	3
CE0707	3
CE1551	3
CG4308	3
CH0425	3
CI9282111	3
CJ4643	3
CL0083	3
CN3397	3
CO3618461	3
CO3618741	3
CO3618821	3
D99311	3
DB5339	3
DD1664	3
E1786	3
E1920	3
E4205	3
E680000	3
E680000A	3
F060000	3
F290000A	3
FLU071	3
FLU127	3
FLU135	3
FTA001	3
FTS085	3
FV92961	3
G00016	3
G00821	3
G13537B	3
G46446A	3
G69356	3
GC02	3
GRP1536	3
GRP1583	3
GRP1806	3
GRP1819	3
GRP 2010	3
GRP3272	3
GRP3496	3
GRP3637	3
GRP6275	3
H995	3
HSZ056	3
HSZ171	3
IN PROCESS	3
K0014	3
K0975A	3
K1786	3
K2611	3
K3234	3
K3773A	3
K3774	3
K3841	3
K3936	3
K7639A	3
K9494	3
KOOOOWCGNG	3
LA3600981	3
M15636	3
M20565	3
M32310	3
MD15515	3
ME9344321	3
MEDICARE	3
MM6873	3
N711399	3
NH0033	3
NH3648	3
NONE	3
NOVT6073	3
NSC0836980001	3
OF37245	3
OM37240	3
OM75710	3
ON17900	3
ON 81210	3
OP27580	3
P00051158	3
P00095046	3
P39801	3
P55621	3
PE881431	3
PENDING NUMBER	3
PENDING PROVIDER NUM	3
Q0033	3
Q291310002	3
Q291310005	3
Q291310007	3
Q291310011	3
Q291310014	3
R132376	3
S865	3
TBA	3
U40Q	3
U71E	3
VA03	3
VN2821	3
VT9678	3
W04101	3
W10710	3
W12032	3
W13390	3
W13874	3
W14780	3
W14841	3
W15755A	3
W15902	3
W15946A	3
W16156	3
W16211	3
W2L683	3
W34971	3
WC42124C	3
WCDLG	3
WCDPG	3
WEB371	3
Y0235Z	3
Y2843D	3
Z101529	3
ZZZ03502Z	3
ZZZ04426Z	3
ZZZ26321Z	3
ZZZ28984Z	3
ZZZ30416Z	3
ZZZ38767Z	3
ZZZ41643Z	3
ZZZ70611Z	3
ZZZ80318Z	3
ZZZ91298Z	3
ZZZ93296Z	3
0000000001	2
000000111	2
000000250	2
0000007BU	2
000001400	2
000001465	2
000003630	2
000007660	2
000008269	2
000008911	2
000009203	2
000009908	2
000010418	2
000012468	2
000013240	2
000013726	2
000013772	2
000014158	2
000014545	2
000032280	2
000032390	2
000039380	2
00003X	2
000047680	2
000050155	2
000055359	2
000055427	2
000058122	2
000080224	2
000081030	2
000081059	2
000082991	2
000083303	2
000083670	2
000086151	2
000086425	2
000092450	2
000092455	2
0000WCGKK	2
0000WCGND	2
0000WCGZL	2
0000WCJCB	2
0000WCJWB	2
00014630	2
000150105	2
000167020	2
00017004	2
000173555	2
000200765	2
00020F	2
000250105	2
0002820	2
000350105	2
000373555	2
000450105	2
000467020	2
00049F	2
000550105	2
000785	2
00086667	2
000914	2
000963	2
00099279	2
000E28450	2
001	2
00104	2
00106W	2
001100178	2
00112	2
001260100	2
00138S	2
001445	2
00160U	2
00181V	2
001976	2
002	2
00211V	2
00216Z	2
00229W	2
002469	2
002794	2
00305	2
0031040	2
0031BV	2
00322Y	2
00324R	2
00332V	2
00343Z	2
00345V	2
00354	2
00361	2
00366X	2
00367V	2
0036AH	2
003734	2
003764	2
00378V	2
004	2
00417Y	2
00434U	2
00435Z	2
00444J	2
00465N	2
004749W83	2
00477	2
00479N	2
0047AN	2
004816	2
00505U	2
00512K	2
00535Z	2
00541	2
00554X	2
005697	2
0057315	2
0057404	2
0059364	2
00593X	2
00594	2
=========006	2
00619	2
00622Z	2
006334	2
00633V	2
0063AZ	2
00669Z	2
006905	2
006916	2
00699Y	2
