Var1	Freq
04D50420	0
04D50849	0
04D5090	0
04D5108	0
04D510893	0
04D51132	0
04D515	0
04D5160531	0
04D5248A	0
04D5278	0
04D529	0
04D531	0
04D533	0
04D536	0
04D537	0
04D544	0
04D549	0
04D554	0
04D557	0
04D565	0
04D59932	0
04D5L121	0
04D608	0
04D611	0
04D617	0
04D619	0
04D637	0
04D638	0
04D643	0
04D644	0
04D649	0
04D65002001	0
04D655	0
04D658	0
04D660	0
04D661722	0
04D6664	0
04D67000	0
04D67912	0
04D68401	0
04D691	0
04D692	0
04D694	0
04D698368	2
04D69A649	2
04D6C121	0
04D700000A	0
04D7008	0
04D7017	0
04D705	0
04D71810	0
04D7289	20
04D729	0
04D731	0
04D741700281	0
04D74187779	0
04D760	0
04D76334	0
04D781	0
04D782	0
04D785	0
04D79928	0
04D7I121	0
04D802	0
04D803	0
04D808	0
04D809	0
04D81352	0
04D822	0
04D82982	0
04D832	0
04D839	0
04D843	0
04D8444	0
04D848	0
04D8557	0
04D859	0
04D8608	0
04D863	0
04D866	0
04D86910	0
04D870000	0
04D884	0
04D895	0
04D898	0
04D901	0
04D904	0
04D906008237	0
04D908598018	0
04D910	0
04D9253645	0
04D92787	0
04D9308	0
04D935	0
04D9362291	0
04D9421	0
04D955	0
04D963325	0
04D964	0
04D968020	0
04D969	0
04D96A730	0
04D96B754	0
04D96C915	0
04D96D092	0
04D97194	0
04D985	0
04D99311	6
04D9W101	0
04D9W681	0
04DA0061	0
04DA0067	0
04DA0109	0
04DA0180	0
04DA0275	0
04DA0366	2
04DA0384	0
04DA0386	0
04DA0387	0
04DA0432	0
04DA0480301	0
04DA0670806	0
04DA0742862	0
04DA0836	0
04DA0842813	0
04DA0874651	0
04DA1067	0
04DA1209	0
04DA1293	0
04DA1327	0
04DA1330	0
04DA1341	0
04DA1388	0
04DA1495	0
04DA1524	0
04DA1665	0
04DA1751	0
04DA1838	0
04DA1878	0
04DA1892	0
04DA1984	0
04DA2056	0
04DA2122	0
04DA2190	0
04DA2210	0
04DA2520	0
04DA2526	0
04DA2609	0
04DA2676	0
04DA2682	0
04DA2974	0
04DA3078	0
04DA3135	0
04DA3179	0
04DA3260	0
04DA3328	0
04DA3437	0
04DA3500	0
04DA3540	0
04DA3544	0
04DA3611151	0
04DA3693	0
04DA3724	0
04DA3836	0
04DA3882	0
04DA3964	12
04DA4048243	0
04DA4093	0
04DA4116521	0
04DA4248	0
04DA4299	0
04DA4360	0
04DA4423	0
04DA4479	0
04DA4565	0
04DA4845	0
04DA53558B	0
04DA5385	0
04DA5420	0
04DA5434	0
04DA5510	0
04DA5725	0
04DA5754	0
04DA5770	0
04DA623328	0
04DA6584	0
04DA6594	0
04DA6599	0
04DA674101	0
04DA6849	0
04DA6867	0
04DA6928	0
04DA701240A	0
04DA7203	0
04DA7305	2
04DA7489	0
04DA7625	0
04DA7631	0
04DA789994	0
04DA8008	0
04DA8135	0
04DA8189	0
04DA8218	0
04DA8251	0
04DA8283	0
04DA8416	0
04DA8799	0
04DA-883345	0
04DA8837	0
04DA8911	0
04DA8985	0
04DA9143	0
04DA9153021	0
04DA9156	0
04DA9160	0
04DA9176061	0
04DA9251301	0
04DA9272101	0
04DA9277981	0
04DA9286841	0
04DA9318391	0
04DA9331921	0
04DA9338711	0
04DA9341	0
04DA9352951	0
04DA9357031	0
04DA9580	0
04DA9631	0
04DA9707	0
04DA9733	0
04DA9894	0
04DA9897	0
04DA9914882	0
04DA9925672	0
04DA9933611	0
04DASP02251	0
04DAVID C. WHITE	0
04DAY36141	0
04DB0086	0
04DB0261	0
04DB0324	0
04DB0584	0
04DB0715	0
04DB0778	0
04DB1118	0
04DB1295	0
04DB1433	0
04DB1668	0
04DB1768	0
04DB1916	0
04DB2105	0
04DB2406	0
04DB2498	0
04DB2502	0
04DB2805	0
04DB2954	0
04DB3293	0
04DB3496	0
04DB3677	0
04DB3757	0
04DB3892	0
04DB4079	0
04DB4102	0
04DB4122	0
04DB4182	0
04DB4210	0
04DB4312	0
04DB4766	0
04DB4775	0
04DB4843	0
04DB5339	6
04DB5398	0
04DB5429	0
04DB5874	0
04DB5971	0
04DB6240	0
04DB6392	0
04DB6516	0
04DB6719	0
04DB7056	0
04DB7485	0
04DB7563	0
04DB7564	0
04DB7853	0
04DB8101	0
04DB8423	0
04DB8444	0
04DB8533	0
04DB8878	0
04DB9065	0
04DB9152	0
04DB9166	0
04DB9272	0
04DB9531	0
04DB9642	0
04DB9714	0
04DB9779	0
04DB9903	0
04DBB980	0
04DBO968	0
04DC0024310	0
04DC0070400	0
04DC0084170	0
04DC0089410	0
04DC0106950	0
04DC0109450	0
04DC0110340	0
04DC011336	0
04DC0113470	0
04DC0113700	0
04DC0115810	0
04DC0116250	0
04DC011742	0
04DC0125040	0
04DC0127290	0
04DC0127470	0
04DC0133521	0
04DC0137030	0
04DC0138750	0
04DC0141110	0
04DC0144460	0
04DC0145590	0
04DC0149561	0
04DC0151730	0
04DC0153280	0
04DC0153740	0
04DC0156170	2
04DC0156720	0
04DC0157720	0
04DC0157790	0
04DC0158280	0
04DC0162340	0
04DC0165090	0
04DC0168450	0
04DC0170371	0
04DC0173170	0
04DC0173630	0
04DC017420	0
04DC017455	0
04DC0175040	0
04DC0179790	0
04DC0181800	0
04DC0181801	0
04DC0185380	0
04DC0185750	0
04DC0189770	0
04DC0190140	0
04DC019111	0
04DC0191150	0
04DC0192451	0
04DC0193380	0
04DC0193860	0
04DC0196270	0
04DC0196350	0
04DC0196510	0
04DC0198250	0
04DC0198890	0
04DC0202830	0
04DC0210990	0
04DC0214460	0
04DC0215230	0
04DC0216240	0
04DC021875	0
04DC0219140	0
04DC0219241	0
04DC0219480	0
04DC0221250	0
04DC0224120	0
04DC0226680	0
04DC0227381	0
04DC0227420	0
04DC0229180	0
04DC0230010	0
04DC0230311	0
04DC0232200	0
04DC0233810	0
04DC0235170	0
04DC0235250	0
04DC0236021	0
04DC0236250	0
04DC0237640	0
04DC0238670	0
04DC0238690	0
04DC0238710	0
04DC0242301	0
04DC0243640	2
04DC0244470	0
04DC0245120	0
04DC0245800	0
04DC0248770	0
04DC0250310	0
04DC0250320	0
04DC0251381	0
04DC0252360	0
04DC0252850	0
04DC0253300	0
04DC0254180	0
04DC0255330	0
04DC0255620	0
04DC0255750	0
04DC0255761	0
04DC0257380	0
04DC0257530	0
04DC0258610	0
04DC0261020	0
04DC0261370	0
04DC0261460	0
04DC0261800	0
04DC0262150	0
04DC0263780	0
04DC0263920	0
04DC0265090	0
04DC0265850	0
04DC0265931	0
04DC026761	0
04DC0267830	0
04DC026810	0
04DC0268292	2
04DC0268440	0
04DC0270081	0
04DC0270160	0
04DC0270300	0
04DC0271690	0
04DC0271850	0
04DC027315	0
04DC0274240	0
04DC0275520	0
04DC0276110	0
04DC0277100	0
04DC0277790	0
04DC0277980	0
04DC0280130	2
04DC0282460	0
04DC 0283670	0
04DC0284290	0
04DC028565	0
04DC0286120	0
04DC0288780	0
04DC0290010	0
04DC0290610	0
04DC0290770	0
04DC029128	0
04DC0295991	0
04DC0302100	0
04DC0363	0
04DC0386	0
04DC0413950	0
04DC0468	0
04DC0577	0
04DC0639	0
04DC0731	0
04DC0765	0
04DC0793	0
04DC0804	0
04DC0818	0
04DC0915870	0
04DC1067	0
04DC10691	0
04DC10849	0
04DC1095	0
04DC11399	0
04DC1163	2
04DC11799	0
04DC11885	0
04DC11994	0
04DC12519	0
04DC12544	0
04DC12564	0
04DC12780	0
04DC12838	0
04DC1298	0
04DC133690	0
04DC133700	0
04DC13491	0
04DC13546A	0
04DC13549	0
04DC13648	0
04DC1389	0
04DC1399	0
04DC13996	0
04DC14115	0
04DC14344A	0
04DC14541	0
04DC14686	0
04DC14695	0
04DC1503	0
04DC15076A	0
04DC15141	0
04DC1545	0
04DC15476	0
04DC1548	0
04DC15518	0
04DC1560	0
04DC15687	0
04DC15711	0
04DC15720	0
04DC15864	0
04DC15908	0
04DC16021	0
04DC1606	0
04DC16140	0
04DC16569	0
04DC16999	0
04DC17462	0
04DC17544	0
04DC 17824	0
04DC17872	0
04DC17905	0
04DC17906	0
04DC18264	0
04DC18439	0
04DC 18472 A	0
04DC1878	0
04DC19535	0
04DC19621	0
04DC19961	0
04DC20329	0
04DC20363	0
04DC20420	0
04DC20678	0
04DC-20739	0
04DC21026	0
04DC21188	2
04DC21528	0
04DC21656	0
04DC21669	0
04DC21772	0
04DC21801	0
04DC22060	0
04DC22246	0
04DC22352	0
04DC22422	0
04DC22446	0
04DC22452	0
04DC22633	0
04DC22669	2
04DC22671	0
04DC23037	0
04DC23042	0
04DC23050	0
04DC23347	0
04DC23661	0
04DC23737	0
04DC23746	0
04DC23763	0
04DC23766A	0
04DC23971A	0
04DC2405	0
04DC24373	0
04DC24418	0
04DC24437	0
04DC24455	0
04DC24577	0
04DC24662	0
04DC24681	0
04DC2472	0
04DC24880	0
04DC 24900	0
04DC24992	0
04DC2503	0
04DC25158A	0
04DC25261	0
04DC25361	0
04DC25516	0
04DC25694	0
04DC2571	0
04DC25964	0
04DC26055	0
04DC26574	0
04DC26726	0
04DC26753	0
04DC26965	0
04DC27234	0
04DC27235	0
04DC27287A	0
04DC27401	2
04DC276840	0
04DC27784	0
04DC27866	0
04DC27952	0
04DC2797	0
04DC28017	0
04DC2806	0
04DC28134	0
04DC28186	0
04DC2831	0
04DC28324	0
04DC28386	0
04DC28555	0
04DC29002	0
04DC29124	0
04DC29217	0
04DC2926	0
04DC29373	0
04DC29400	0
04DC-29529	0
04DC2968	0
04DC297150	0
04DC2996	0
04DC29974	0
04DC30028	0
04DC3250	0
04DC3309	0
04DC340A	0
04DC3507	0
04DC3594	0
04DC3642	0
04DC3777	0
04DC386	0
04DC3884	0
04DC3988	0
04DC4024	0
04DC4113	0
04DC4119	0
04DC4382	0
04DC4620A	0
04DC4644	0
04DC4722	0
04DC4819	0
04DC4834	0
04DC4901	0
04DC4932	0
04DC510	0
04DC5358	0
04DC5360A	0
04DC5368	0
04DC5397	0
04DC5483	0
04DC5651	0
04DC5677	0
04DC5784	0
04DC6128	0
04DC6183	0
04DC6191	0
04DC6312	0
04DC6336	0
04DC6458	0
04DC6506	0
04DC6592	0
04DC6649	0
04DC6671	0
04DC6874	0
04DC7171	0
04DC7288	0
04DC7339	0
04DC7522	0
04DC7594	0
04DC 8045	0
04DC8332	0
04DC8502	0
04DC8588	0
04DC8613	0
04DC8636	0
04DC8752	0
04DC8771	0
04DC8900	0
04DC8944	0
04DC9002	0
04DC9080	0
04DC9185960	0
04DC9217	0
04DC9239	0
04DC9599	0
04DC9626	0
04DC9650	0
04DC9689	0
04DC9810	0
04DC9941	0
04DC9964	0
04DCA36731	0
04DCO5809W321	0
04DD0013	0
04DD0093	0
04DD0198	0
04DD0247	0
04DD0441	0
04DD0453	0
04DD0519	0
04DD0737	0
04DD0857	0
04DD0884	0
04DD0989	0
04DD0998	0
04DD1011	0
04DD1155	0
04DD1160	0
04DD1244	0
04DD1250	0
04DD1251	0
04DD1258	0
04DD1387	0
04DD1613	0
04DD1645	0
04DD1647	0
04DD1664	6
04DD1668	0
04DD1717	0
04DD1886	0
04DD2098	0
04DD2099	0
04DD2114	0
04DD2269	0
04DD2275	0
04DD2421	0
04DD2483	0
04DD2490	0
04DD2518	0
04DD2888	2
04DD2889	0
04DD2923	0
04DD3058	0
04DD3149	0
04DD3237	0
04DD3260	0
04DD3327	0
04DD3396	0
04DD3439	0
04DD3455	0
04DD3466	0
04DD3664	0
04DD3698	0
04DD4016	0
04DD4121	0
04DD4165	0
04DD4299	0
04DD4336	0
04DD4343	0
04DD4376	0
04DD4453	0
04DD4478	0
04DD4726	0
04DD4901	0
04DD4903	0
04DD4984	0
04DD5036	0
04DD5191	0
04DD5270	0
04DD5295	0
04DD5444	0
04DD5558	0
04DD5569	0
04DD5588	0
04DD5731	0
04DD5755	0
04DD5757	0
04DD5783	0
04DD5867	0
04DD6007	0
04DD6048	0
04DD6063	0
04DD6136	0
04DD6150	0
04DD6163	0
04DD6178	0
04DD6192	0
04DD6223	0
04DD6277	0
04DD6279	0
04DD6496	0
04DD6507	0
04DD6508	0
04DD6537	0
04DD6586	0
04DD6818	0
04DD6845	0
04DD7003	0
04DD7079	0
04DD7108	0
04DD7162	0
04DD7277	0
04DD7286	0
04DD7417	0
04DD7678	0
04DD7727	0
04DD7941	0
04DD8059	12
04DD8148	0
04DD8284	0
04DD8305	0
04DD8316	0
04DD8426	0
04DD8543	0
04DD8666	0
04DD8713	0
04DD8945	0
04DD8992	0
04DD9038	0
04DD9070	0
04DD9110	0
04DD9165	0
04DD9471	0
04DD9553	0
04DD9616	0
04DD9733	0
04DD9833	0
04DD9956	0
04DDG228	0
04DDG438	0
04DE0037	0
04DE007850	0
04DE0218	0
04DE 041920	0
04DE0455	0
04DE0509992	0
04DE0531493	0
04DE0637282	0
04DE0658793	0
04DE0667	0
04DE0717802	0
04DE 0728571	0
04DE0740582	0
04DE0769	0
04DE0791182	0
04DE0796	0
04DE08848831	0
04DE0886033	0
04DE0947	0
04DE1092	0
04DE1129	0
04DE1184	0
04DE1201	0
04DE1314	0
04DE1671	2
04DE1719	0
04DE2027	0
04DE2058	0
04DE214458	0
04DE2294	12
04DE2632	0
04DE2761	0
04DE2871	0
04DE2951	0
04DE2993	0
04DE3107	0
04DE3218	0
04DE3452	0
04DE4032381	0
04DE4053891	0
04DE4086	0
04DE4117	0
04DE4248	0
04DE4760	0
04DE4802	0
04DE4804	0
04DE4827	0
04DE4908	0
04DE4913	0
04DE4950	0
04DE49665	0
04DE5204	0
04DE5205	0
04DE5232	0
04DE5338	0
04DE540450	0
04DE5445	2
04DE5464	0
04DE5496	0
04DE5687	0
04DE5886	0
04DE6067	0
04DE6416	0
04DE6521	0
04DE6930	0
04DE7007	0
04DE7061	0
04DE7231	0
04DE7281	0
04DE7331	0
04DE7914	0
04DE8069	0
04DE8126	0
04DE8308	0
04DE853190	0
04DE8616	0
04DE9182775	0
04DE9217382	0
04DE9265211	0
04DE9265472	0
04DE9270061	0
04DE9277101	0
04DE9291	0
04DE9341141	0
04DE9341531	0
04DE9351011	0
04DE9900251	2
04DE9927351	0
04DE9928641	0
04DE9928642	0
04DENH3973	0
04DENP1017	0
04DEO0560413	0
04DEO0670081	0
04DEO467241	0
04DEW21047	0
04DEY45285	0
04DEY65044	0
04DF0535	0
04DF0862	0
04DF1136	0
04DF1435	0
04DF2189	0
04DF2294	0
04DF2473	0
04DF2522	0
04DF2706	0
04DF2836	0
04DF3308	0
04DF3967	0
04DF4818	0
04DF5213	0
04DF6821	0
04DG9565	0
04DH072D6410	0
04DH766472	0
04DHJ09692	0
04DH M13515	0
04DI015374	0
04DI020469	0
04DI030365	0
04DI0370791	0
04DI040470	0
04DI9266851	0
04DI9281161	0
04DI9281162	0
04DI9292154	0
04DI9306493	2
04DI9315061	0
04DI9317381	0
04DI9353181	0
04DI9921791	0
04DIID02791	0
04DISP00311	0
04DISP02671	0
04DIVN2163	0
04DIVN3089	0
04DIVN3200	0
04DIVN3348	0
04DK0WEU4910	0
04DM0095	0
04DM0209	0
04DM0Q03821	2
04DM1187	0
04DM13	0
04DM28670	0
04DME00789F	0
04DME037	0
04DMEH26222	0
04DMO480	0
04DN62	0
04DN86	0
04DN97	0
04DO003148	0
04DO0882381	0
04DO143961	0
04DO304	0
04DO4060202	0
04DO545798	0
04DO6998	12
04DO9177171	0
04DO9272951	0
04DO9305461	0
04DO93320281	0
04DO9341431	0
04DO9341432	0
04DOAG22P1	0
04DOCTOR INDIVIDUAL #	0
04DO MM8831	0
04DO NOT HAVE ONE YET	0
04DOY36160	0
04DOY49156	0
04DR26351	0
04DR808155	0
04DR9121615	0
04DR9253646	0
04DR9278881	0
04DR9305621	0
04DR9318241	0
04DR9318242	0
04DR9318243	0
04DR9318401	0
04DR9320211	0
04DR9326711	0
04DR9326731	0
04DR9334941	0
04DR9335081	0
04DR9335151	0
04DR9342291	0
04DR9345612	0
04DR9351312	0
04DR9360381	0
04DRVN3923	0
04DRY49203	0
04DS0022922	0
04DS0207160	0
04DS0247920	0
04DS0537410	0
04DS0Q3W6X10	0
04DS1 901208	0
04DSO221550	0
04DTVN2726	0
04DU4121454	0
04DU5180651	0
04DU575956	0
04DU655422	0
04DU9267641	0
04DU9273371	0
04DU953156	0
04DU9918531	0
04DU9920531	0
04DU9920532	0
04DU9920533	0
04DUO443765	0
04DUO578831	0
04DVID00051	0
04DVID01171	0
04DW45416A	0
04DW9244231	0
04E0020A	0
04E0022Z	0
04E0034A	0
04E0041Y	0
04E0129	0
04E01339	0
04E0151A	0
04E016	0
04E0216	0
04E02177	0
04E0317A	0
04E0329Y	0
04E0344Z	0
04E0377A	0
04E038	0
04E0381B	0
04E0381Y	0
04E0439	0
04E0513	0
04E05138	0
04E05163	0
04E05427	0
04E05476	0
04E05741	0
04E0601	0
04E0629B	0
04E06455	0
04E08535	0
04E08911	0
04E0919	0
04E0998	0
04E1066	0
04E1106	0
04E1158	0
04E1163A	0
04E1169	0
04E1174A	0
04E1180	0
04E120319	0
04E1245Y	0
04E1265X	0
04E1268	0
04E1291	0
04E1301	0
04E1358	0
04E1384	0
04E1386	0
04E1386A	0
04E14227	0
04E1440	0
04E1441	0
04E1450	0
04E1451083	0
04E1453	0
04E1457	0
04E1499	0
04E1501	0
04E1503	0
04E1504	0
04E1510	0
04E1515	0
04E1517	0
04E1517A	0
04E1520	0
04E1521	0
04E-1526	0
04E1530	0
04E1533	0
04E1534	0
04E1536	0
04E1537	0
04E15824	0
04E1599	0
04E1600	0
04E16001	0
04E16035	0
04E1611	0
04E1619	0
04E1642Z	0
04E1645	0
04E1656	0
04E1667Z	0
04E1699	0
04E1712	0
04E1714	0
04E1723	0
04E1726	0
04E1728	0
04E1745	0
04E1768	0
04E1786	6
04E1786A	0
04E1786C	0
04E1808	0
04E1811	0
04E1816	0
04E1841	0
04E1845	0
04E18480	0
04E1849	0
04E1850	0
04E1857	0
04E1858	0
04E18712	0
04E1873	0
04E1917	0
04E1918	0
04E1920	6
04E19594	0
04E1970A	0
04E1978	0
04E2011B	0
04E2011D	0
04E2011G	0
04E2011H	0
04E2011I	0
04E2036	0
04E2060	0
04E207326720	0
04E210000	0
04E2126X	0
04E2136	0
04E2161	0
04E2222	0
04E2235	0
04E2241	0
04E2245Z	0
04E2295	0
04E2348	0
04E2373	2
04E2382	0
04E2391A	0
04E2409Z	0
04E2494	0
04E2503	0
04E2554	0
04E2588	0
04E2591	0
04E2605Z	0
04E2612	0
04E2616A	0
04E2634	0
04E2666A	0
04E2667	0
04E2683W	0
04E2708	0
04E2722	0
04E2725	0
04E280000B	0
04E29048	0
04E2921	0
04E2932	0
04E2962	0
04E3000Z	0
04E3017	0
04E3017A	0
04E3029	0
04E3035	0
04E3041	0
04E3087A	0
04E3087B	0
04E3114	0
04E3153	0
04E3160	0
04E3162	0
04E3229	0
04E3239Z	0
04E3254	0
04E3261	0
04E3264	0
04E328	0
04E332	0
04E3334	0
04E3334A	0
04E3335	0
04E33633	0
04E3370	0
04E3381Y	0
04E3392	0
04E3424	0
04E3427	0
04E-344	0
04E346	0
04E3466A	0
04E3505	0
04E3573	0
04E3576	0
04E3576C	0
04E3580	0
04E3608Z	0
04E3610	0
04E3614	0
04E3633A	0
04E3637	0
04E3641	0
04E3648	0
04E3655	0
04E3676	0
04E3677	0
04E3678	0
04E368	0
04E3682	0
04E3687	0
04E3689	0
04E369	0
04E37015306	0
04E3726	0
04E375	0
04E376	0
04E3760	0
04E3785A	0
04E379	0
04E3804	0
04E3806	0
04E3820	0
04E3822	0
04E3881	0
04E3891	0
04E3908	0
04E3920	0
04E395	0
04E3955	0
04E3956	0
04E39962	0
04E3996A	0
04E4003	0
04E403	0
04E404	0
04E4053	0
04E406	0
04E4090	0
04E4109	0
04E4113W	0
04E412	0
04E4139B	0
04E4146	2
04E4148	0
04E4157	0
04E4187	20
04E4189	0
04E4205	6
04E4207	0
04E4263	0
04E4283	0
04E4313Z	2
04E4322A	0
04E4357	0
04E4379	0
04E4388	0
04E4416	0
04E4417	0
04E4432	20
04E4457	0
04E4459	0
04E4478	0
04E4504	0
04E4512A	0
04E4528	0
04E4546	0
04E45602	0
04E4563	0
04E4593	0
04E4600	0
04E462	0
04E4630	0
04E4639	0
04E4647	0
04E4653	0
04E4653V	0
04E4655	0
04E4677	0
04E4709	0
04E4717	0
04E4757S	0
04E4814Y	0
04E4830	0
04E4841	0
04E4857	0
04E48579	0
04E4857A	0
04E4872	0
04E4897Z	0
04E4932	0
04E4944	0
04E4974	0
04E49T	0
04E5009	0
04E50137	0
04E5036X	0
04E5045	0
04E5069	0
04E5080	0
04E5091	0
04E5106	0
04E5123	0
04E5132	0
04E5138	0
04E5190	0
04E520000	0
04E520000B	0
04E5228A	0
04E52383	0
04E5277	0
04E5286	0
04E53052	0
04E5308	0
04E5311	0
04E5339	0
04E5345	0
04E5349	0
04E5360	0
04E5393	0
04E5427	0
04E5434	0
04E5435	0
04E5510	0
04E5532	2
04E5536	0
04E555569	0
04E5557	0
04E5560	0
04E5579	0
04E5606	0
04E5665	0
04E5667Z	0
04E5670Z	0
04E5697	0
04E5725	20
04E5733Z	0
04E5736Z	0
04E5748Z	0
04E5753	2
04E5780	0
04E5803	0
04E5819	0
04E5842Y	0
04E5964	0
04E5965	0
04E6040B	0
04E6124	0
04E613	0
04E6134	0
04E617	0
04E6175	0
04E6178	0
04E62247	0
04E625	42
04E6252X	0
04E6273B	0
04E6294	0
04E6300	0
04E6308	0
04E632	0
04E6406	0
04E6408	0
04E642	0
04E6421	0
04E6450	0
04E647	0
04E6482	0
04E650000	0
04E6512Y	0
04E6547	0
04E6557	0
04E6576	0
04E6611Z	0
04E6627	0
04E663	0
04E666	0
04E6681	0
04E6702	0
04E6711	0
04E6732	0
04E6747	2
04E6750	0
04E6757	0
04E6774	0
04E6774A	0
04E6774B	0
04E6776	0
04E680000	6
04E680000A	6
04E693	0
04E6955Z	0
04E69563	0
04E696	0
04E6967	0
04E6976	0
04E6986	0
04E6999	2
04E7020	0
04E7031	2
04E7031A	0
04E7042	0
04E7087	0
04E711	0
04E7179A	0
04E7179B	0
04E7189	0
04E720	0
04E722	0
04E7223	0
04E7248	0
04E7314	0
04E7318	0
04E7319	0
04E732	0
04E7347	0
04E7348	0
04E73523	0
04E7374	0
04E7388	0
04E7455	0
04E748	0
04E7503	0
04E7659W	0
04E7702	0
04E774	0
04E780	0
04E7817	0
04E7832	0
04E7832A	0
04E7835	0
04E7835A	0
04E7864A	0
04E78677	0
04E7905Z	0
04E7933	0
04E7937	0
04E8018B	0
04E8062	0
04E810	0
04E8177	0
04E8178	0
04E822	0
04E8220	0
04E829	0
04E8408	0
04E8444	0
04E8585	0
04E859	0
04E861915200	0
04E8638	0
04E8677	0
04E8679	0
04E8683	0
04E8704	0
04E8716	0
04E8728Z	0
04E8737C	0
04E8771A	0
04E8846X	0
04E8877	0
04E8950	0
04E8973	0
04E89868	0
04E8DK	0
04E900	0
04E9001	0
04E9004	0
04E9018	0
04E90278	0
04E9028	0
04E9028A	0
04E9043	0
04E9044	0
04E9049	0
04E9053	0
04E9057	0
04E90582	0
04E906	0
04E9061	0
04E9063	0
04E9065	0
04E9072	0
04E9074	0
04E9080	0
04E9084	0
04E9089	0
04E909	2
04E9090	0
04E9091	0
04E9101	0
04E9103	0
04E9107	0
04E9113	0
04E9114	0
04E9115	0
04E9116	0
04E9123	0
04E9124	0
04E9126	0
04E9128	0
04E9130	0
04E9131	0
04E9134	0
04E9135	0
04E9136	0
04E 9138	0
04E9139	0
04E9141	0
04E9148	0
04E9152	0
04E9157	0
04E916	0
04E9160	0
04E9161	0
04E9162	2
04E9164	0
04E9165	0
04E9168	0
04E9170	0
04E9173	0
04E9174	0
04E9178	0
04E9191	0
04E9261201	0
04E9264442	0
04E940000A	0
04E969190282	0
04E970000A	0
04EA000N19T	0
04EA-001554	0
04EA039341	0
04EA3611341	0
04EA657080	0
04EA741806	0
04EA905350	0
04EA9166833	0
04EA9201121	0
04EA9303881	0
04EA9324471	0
04EA9337331	0
04EA9348071	0
04EA9351691	0
04EA9927911	0
04EAP11968F	0
04EAY49084	0
04EA-Y49209	0
04EC9316181	0
04ED0762671	0
04ED9928911	0
04EDCPO3841	0
04EF53	0
04EG 00182	0
04EH02827	0
04EI305449	0
04EIN=========	0
04EK003E1720	0
04EK444985	0
04EK9306401	0
04EL038042	0
04EL 0476101	0
04EL27796	0
04EL9267331	0
04EL9314761	0
04EL9318771	0
04EL9358361	0
04EL 9914491	0
04ELVN1713	0
04ELVN3439	0
04ELVN3875	0
04EM0WEL7510	0
04EM9164252	0
04EM9188351	0
04EM9241861	0
04EM9292081	0
04EM9314781	0
04EMCPO4481	0
04EMORY EMC	0
04EMSAWEST	0
04EN010222	0
04EN0L807320	0
04EN21816	0
04EN26337	0
04EN 391059	0
04EN934861	0
04EN9931641	0
04EP629555	0
04EPG50236	0
04ER9292881	0
04ER9318981	0
04ER9355821	0
04ES02841	0
04ES4032291	0
04ES457530	0
04ESMM9288	0
04ESVN1603	0
04EV725464	0
04EV9340291	0
04EW02834	0
04EW0701431	0
04EXE70005F	0
04EXRE3662	0
04EY3610251	0
04EY3612041	0
04EY 454664	0
04EY571884	0
04EY619721	2
04EY749626	0
04EY9268381	0
04EY9915492	0
04EYNH9445	12
04EYNH9862	12
04F00018	0
04F00028	0
04F017	0
04F020	0
04F03150	0
04F040148004	0
04F04087821	0
04F060000	6
04F060000A	0
04F060000B	0
04F060000D	0
04F069	0
04F07318	0
04F09306901	0
04F0ME1504	0
04F1000000	0
04F1003	0
04F1004	0
04F1008	0
04F1016	0
04F1022	0
04F1034	0
04F1042	0
04F1043	0
04F1044	0
04F1045	0
04F1048	0
04F1049	0
04F1053	0
04F1058	0
04F10583743	0
04F1059	0
04F1068	0
04F1071	0
04F1087	0
04F1088	0
04F1090	0
04F1095	0
04F1096	0
04F1102	0
04F1125	0
04F1126	0
04F1129	0
04F1134	0
04F1135	0
04F1137	0
04F1138	0
04F1139	0
04F1141	0
04F1143	0
04F1144	0
04F1147	0
04F1149	0
04F115	0
04F1150	0
04F1151	0
04F-1158	0
04F1159	0
04F1166	0
04F1169	0
04F1170	0
04F1175	0
04F1178	0
04F1180	2
04F1181	0
04F1183	0
04F1193	0
04F1205	0
04F1210	0
04F1212	0
04F 1220	0
04F1226	0
04F1234	0
04F1239	0
04F1242	0
04F1243	0
04F1244	0
04F1246	0
04F1247	0
04F1253	0
04F1254	0
04F1257	0
04F1262	0
04F1264	0
04F1266	0
04F1267	0
04F1270	0
04F1272	0
04F1274	0
04F1277	0
04F1291	0
04F1293	0
04F-1294	0
04F1297	0
04F1298	0
04F1299	0
04F1301	0
04F1303	0
04F1305	0
04F1307	0
04F1310	0
04F1314	0
04F1317	0
04F1318	0
04F1319	0
04F1320	0
04F1322	0
04F1324	2
04F1325	0
04F1326	0
04F1327	0
04F1333	0
04F1337	0
04F1343	0
04F1346	0
04F1351	0
04F1352	0
04F1354	0
04F1355	0
04F1356	0
04F1358	0
04F1360	0
04F13611441	0
04F1364	0
04F1367	0
04F1368	0
04F1376	0
04F1377	0
04F1378	0
04F1379	0
04F1380	0
04F1381	0
04F1382	0
04F1383	0
04F139	0
04F1391	0
04F1392	0
04F1393	0
04F13934	0
04F1394	0
04F1395	0
04F1398	0
04F1400	2
04F140276	0
04F1403	0
04F1404	0
04F1407	0
04F1421	0
04F1423	0
04F1424	0
04F1426	0
04F1427	0
04F1428	0
04F1429	0
04F1430	0
04F1431	0
04F1432	0
04F1438	0
04F1441	0
04F1442	0
04F1443	0
04F1445	0
04F1447	0
04F1448	0
04F1450	0
